id_13_team_0,id_10_team_0,id_2_team_0,id_4_team_0,id_16_team_0,id_281_team_0,id_5_team_0,id_1_team_0,id_45_team_0,id_20_team_0,id_17_team_0,id_22_team_1,id_14_team_1,id_11_team_1,id_3_team_1,id_9_team_1,id_6_team_1,id_12_team_1,id_8_team_1,id_15_team_1,id_7_team_1,id_18_team_1,ball
"6317.88,3903.44","6322.39,2090.71","5540.31,3545.14","3621.34,2959.94","4578.99,2924.60",,"6373.75,5303.79","4646.03,5188.34","5129.85,1711.44","3909.99,1849.18","4233.69,3811.64",,"1996.71,1822.12","2834.25,4864.38","4096.71,6048.47","3281.29,724.24","3558.40,2529.50","4291.91,3538.46","5288.03,3638.75","6310.82,1089.64","6285.54,6110.44","5905.62,4255.93",
"6315.23,3848.51","6319.57,2025.05","5543.02,3520.90","3677.73,2923.90",,,,"4688.91,5138.42",,"3939.70,1793.99","4240.92,3775.86",,"2036.49,1801.96","2848.66,4840.33","4134.71,6035.20","3298.32,696.93","3618.02,2422.96","4298.67,3481.92","5290.80,3634.67","6308.97,1024.37","6288.11,6086.41","5887.17,4245.53",
"6305.46,3819.36",,"5534.00,3459.26","3724.94,2837.39",,,"6391.80,5221.25",,"5135.91,1658.74","3982.57,1759.84","4240.84,3768.06",,"2060.53,1834.41","2869.10,4810.45","4167.85,6020.07","3300.94,665.35","3694.91,2378.09","4292.53,3457.93","5279.00,3604.38","6281.06,1012.60","6284.95,6034.04","5862.59,4224.39","3777.58,2526.11"
"6305.63,3797.01",,"5536.40,3443.98","3752.75,2783.07","4662.57,2722.76",,"6401.39,5200.15","4785.16,5058.08","5133.50,1639.06","4007.26,1741.40","4240.18,3767.67",,"2065.85,1792.47","2906.73,4808.27","4207.03,6004.33","3306.67,666.51","3748.59,2321.34","4293.10,3427.76","5276.26,3579.90","6270.70,977.80","6290.33,5997.33","5851.58,4227.73","3841.19,2467.11"
"6306.96,3754.65",,"5547.44,3417.94","3818.66,2730.74","4670.16,2673.19",,"6414.44,5172.01",,"5132.48,1556.63","4040.89,1727.00","4240.44,3762.28",,"2091.74,1814.11","2927.64,4808.65","4240.95,5998.01","3317.68,651.15",,"4289.21,3393.26","5278.56,3576.50","6256.16,903.81","6295.87,5972.40","5855.58,4218.57","3896.07,2416.58"
"6304.43,3714.11",,"5553.03,3386.67","3875.94,2683.43","4667.51,2572.66",,"6419.34,5152.20","4882.79,4972.96","5144.05,1528.37","4072.15,1709.15","4239.54,3747.86",,"2124.44,1811.34","2938.42,4762.30","4272.05,5973.15","3335.80,609.15","3879.42,2211.34","4294.66,3361.01","5283.06,3573.24","6245.00,886.26","6297.21,5948.37","5849.99,4207.14","3952.39,2344.13"
"6298.73,3701.35",,"5565.33,3385.41","3957.50,2651.12","4683.94,2517.49",,"6422.44,5087.22","4960.14,4924.90","5152.56,1537.36","4142.10,1755.06","4279.60,3757.23",,"2181.81,1854.47","3059.53,4735.87","4376.92,5902.81","3349.45,596.92","3931.23,2169.80","4325.11,3328.04","5302.23,3569.52","6235.45,826.44","6297.41,5844.51","5850.88,4192.31",
"6303.95,3686.76",,"5570.47,3374.69","4023.21,2640.55","4675.52,2444.43",,"6437.95,5067.97","5001.76,4896.89","5153.70,1512.88","4166.34,1737.05","4279.65,3741.82",,,"3076.71,4714.52","4402.79,5894.56","3363.66,576.04","3992.83,2125.43","4340.43,3315.53","5305.88,3556.47","6236.16,797.59","6307.06,5832.01","5860.10,4186.28","3872.43,1950.73"
"6320.37,3633.49",,"5560.81,3320.18","4054.39,2631.79","4607.53,2325.79",,"6447.81,4947.19","5060.67,4690.15","5080.27,1460.65","4152.46,1752.25","4287.12,3661.25",,,"3220.13,4443.39","4510.20,5542.78","3274.26,567.56","4005.11,2078.81","4350.80,3248.29","5298.41,3530.71","6245.83,777.80","6314.50,5612.59","5865.09,4138.63","3728.63,1698.57"
"6334.97,3616.20",,"5574.30,3314.15","4084.40,2620.27","4586.35,2308.36",,"6453.70,4942.02","5100.83,4673.57","5082.83,1408.68","4206.18,1757.59","4272.73,3658.39",,,"3229.34,4440.39","4543.95,5538.73","3270.51,555.94","4064.46,2080.69","4350.54,3197.43","5301.77,3524.94","6242.68,738.62","6329.94,5604.98","5876.90,4140.95","3655.08,1531.93"
"6334.02,3575.95",,"5569.38,3294.04",,"4549.80,2193.91",,"6441.67,4922.81","5121.97,4640.43",,"4200.78,1722.71","4263.13,3653.70",,,"3245.84,4428.72","4566.78,5522.15",,"4096.20,2038.15","4345.51,3171.12","5292.32,3512.02","6208.19,693.28","6337.69,5588.44","5871.86,4120.37","3580.16,1380.36"
"6346.69,3542.60",,"5579.12,3266.89","4146.79,2660.55",,,"6445.90,4901.40","5180.92,4632.35","5010.27,1302.14","4223.78,1662.29","4295.07,3662.43",,,"3296.96,4444.96","4612.91,5533.25",,"4172.12,2014.91","4376.90,3141.93","5303.12,3488.18","6183.45,656.37","6353.29,5586.38","5880.18,4108.87","3557.04,1228.03"
"6370.83,3543.31",,"5588.13,3280.36","4157.54,2656.87",,,"6442.48,4887.68","5211.22,4636.20","4997.01,1221.36","4241.46,1628.01","4308.57,3691.28",,,"3311.14,4454.31","4662.73,5547.17",,"4210.26,1952.34","4392.88,3127.31","5307.94,3484.19","6188.58,599.75","6363.14,5583.91","5888.32,4117.14","3522.71,1110.85"
"6367.32,3514.93",,"5565.09,3274.28","4159.82,2665.99",,,"6426.17,4881.65","5221.72,4610.97","4964.98,1185.35","4242.74,1618.44","4296.54,3701.90",,,"3313.04,4467.30","4687.73,5552.04",,"4237.04,1923.74","4379.18,3123.96","5296.74,3484.77","6162.33,562.49","6360.69,5559.81","5868.13,4119.32","3479.59,1005.33"
"6387.64,3482.97",,"5563.43,3281.39","4182.76,2725.61","4495.28,1984.05",,"6429.53,4878.29","5244.66,4601.75","4904.07,1103.11",,"4290.11,3733.54",,,"3310.11,4484.10","4718.80,5569.76","3319.30,676.70","4277.57,1905.66","4377.75,3096.69","5289.86,3491.42","6149.73,538.91","6371.67,5566.32","5863.19,4126.69",
"6392.23,3485.27",,"5545.97,3297.08","4190.88,2766.40","4483.62,1971.27",,"6419.89,4861.02","5250.32,4607.62","4847.78,1095.47",,"4272.33,3756.26",,"2229.89,1856.59","3312.06,4505.53","4744.18,5577.33","3308.05,665.29","4298.06,1846.62","4375.47,3084.09","5275.64,3497.39","6121.01,524.47","6367.31,5570.21","5859.01,4154.96","3402.34,820.25"
"6409.75,3477.53",,"5534.35,3305.18","4208.10,2789.82","4479.13,1898.86",,"6424.82,4843.28","5267.85,4600.56","4816.14,1031.10",,"4251.66,3766.69",,"2226.22,1859.06","3321.15,4523.53","4772.55,5595.82","3276.98,636.66","4336.12,1794.67","4387.69,3084.36","5275.88,3495.07",,"6374.13,5562.27","5868.49,4180.20","3429.68,801.29"
"6425.25,3448.55",,"5527.50,3298.83","4235.07,2807.08","4496.08,1846.56",,"6419.73,4845.98","5282.26,4600.77","4777.08,1015.50","4162.45,1414.66","4243.56,3771.15",,"2234.15,1857.20","3330.87,4525.41","4802.53,5596.62","3296.65,637.43","4390.02,1764.85","4388.71,3042.33","5276.37,3496.18",,"6376.24,5541.24","5864.75,4176.57","3437.98,728.27"
"6462.78,3428.18","6432.11,856.09","5521.10,3278.25","4260.32,2829.01",,,"6414.54,4813.48","5297.01,4576.58","4737.52,942.56",,"4242.55,3774.33",,"2220.55,1849.72","3341.42,4511.25","4840.12,5575.57","3300.36,565.80","4430.66,1740.52","4395.69,3022.23","5282.44,3495.68","6232.92,546.56","6376.77,5512.02","5861.89,4181.37","3459.33,729.45"
"6492.18,3364.18","6465.00,864.39","5499.06,3270.95","4272.72,2853.42",,,"6416.14,4785.97","5309.17,4543.25","4684.44,869.76",,"4213.47,3765.70",,"2220.15,1873.97","3353.06,4532.40","4869.54,5571.09",,,"4396.26,3015.62","5277.93,3484.67","6465.00,864.39","6387.09,5491.21","5845.76,4190.49","3422.75,653.44"
"6529.85,3337.74","6408.69,533.82","5492.07,3271.14","4300.68,2884.55",,,"6409.25,4848.47","5304.04,4602.53","4711.88,785.97",,"4163.37,3799.24",,"2242.34,1827.42","3278.48,4621.27","4849.51,5745.52",,,"4397.21,2972.41","5273.02,3493.27","6408.69,533.82","6383.65,5605.23","5839.76,4228.90","3687.23,533.44"
"6587.77,3279.47","6610.90,821.37","5526.92,3259.75","4328.13,2927.56",,,"6426.77,4847.01","5325.69,4593.96","4711.50,679.27",,"4150.71,3795.66",,"2233.53,1824.91","3281.75,4622.64","4877.95,5737.36",,,"4403.30,2926.97","5286.45,3484.09","6516.22,575.15","6404.49,5588.47","5861.01,4236.03",
"6643.08,3265.67","6683.01,825.16","5546.80,3232.40","4324.27,2961.41","4747.89,1533.19",,"6429.67,4831.65",,"4687.66,576.54",,,,"2181.04,1811.55","3255.14,4636.92","4878.70,5735.85",,,"4393.75,2921.02","5275.46,3461.85","6591.96,563.51","6408.39,5573.46","5868.44,4235.05","4696.68,1639.01"
"6698.91,3203.57","6791.29,837.40","5597.28,3214.27","4366.19,2942.90","4788.79,1464.88",,"6445.51,4805.97","5350.87,4567.76","4750.53,539.67",,,,"2191.17,1796.18","3263.60,4645.63","4906.57,5738.09",,,"4419.50,2904.99","5292.47,3447.97",,"6418.66,5560.44","5889.58,4222.41","4128.67,3877.17"
"6768.60,3171.60","6891.11,860.49","5615.83,3207.72","4371.65,2945.49",,,"6466.45,4758.29","5357.71,4552.12","4769.93,484.38",,,,,,"4916.68,5717.81","3385.11,529.10",,"4416.76,2856.31","5289.42,3428.18",,"6433.39,5532.54","5909.92,4209.67",
"6846.08,3152.80","6982.46,933.11","5690.43,3203.14","4400.20,2945.10","5005.08,1418.85",,"6497.47,4745.15","5372.08,4530.31",,,"4083.14,3755.93",,,,"4934.53,5708.16","3397.40,535.79",,"4448.66,2853.95","5301.48,3423.98",,"6448.93,5531.07","5940.93,4208.72",
"6975.90,3134.83","7154.27,1034.02","5755.25,3200.64","4454.84,2974.92","5157.97,1443.48",,,"5403.21,4532.77",,,"4087.37,3781.94",,"2327.72,1826.13",,"4959.55,5712.11","3413.40,572.89","5048.17,1344.74","4485.27,2851.65","5455.73,2931.30",,,"5982.42,4189.72",
"7086.69,3103.99","7283.08,1120.50","5817.85,3184.00","4465.52,2954.30","5246.60,1424.81",,"6587.72,4751.31","5420.71,4535.23","5030.87,485.86",,"4079.08,3769.12",,"2354.04,1817.56",,"4978.32,5714.32","3426.99,517.79","5142.39,1353.30",,"5511.54,2922.92",,,"6027.26,4182.92","6479.61,1039.85"
"7175.33,3145.78","7405.91,1225.94","5861.69,3161.08","4490.54,2947.88","5359.47,1454.25",,"6628.36,4751.06","5422.02,4543.97","5096.18,473.49",,"4076.97,3763.36",,"2406.67,1804.73",,"4974.17,5708.47","3448.85,488.02","5217.27,1364.81",,"5594.60,2913.77",,"6536.35,5511.75","6057.66,4165.29","6787.94,1410.92"
"7287.52,3159.33",,"5930.37,3193.45","4525.53,2963.07","5460.80,1528.26",,"6687.61,4751.80","5439.09,4543.62","5181.91,529.62",,"4070.82,3750.12",,"2440.22,1799.32",,"4980.49,5680.50","3469.97,515.46",,,"5661.46,2924.70",,"6570.38,5501.67","6100.88,4134.47","7061.46,1782.18"
"7422.71,3146.48","7653.58,1456.07","5996.51,3177.79","4562.94,2981.97","5566.73,1511.57",,"6733.61,4756.76","5474.67,4546.90","5264.88,572.84",,"4107.52,3743.83",,"2556.73,1859.62","3350.54,4484.52","5006.73,5659.48","3504.02,479.87","5372.91,1430.84",,"5763.89,2904.35",,"6613.77,5500.93",,"7284.32,2228.55"
,,,"4614.54,2810.82",,,"6773.02,4789.01","5486.37,4574.42","5322.29,525.23",,"4110.88,3731.01",,"2601.54,1815.24","3386.30,4475.61",,"3524.02,476.23",,"4614.54,2810.82","5828.12,2938.51",,"6640.31,5492.23",,"7497.87,2274.17"
,,,"4702.50,2841.10",,,"6869.85,4832.40",,,,"4160.54,3886.74",,"2700.73,1818.50","3420.27,4738.43","5087.46,6019.56","3598.60,270.37",,"4702.50,2841.10","5960.45,2846.06",,"6739.52,5658.57",,"7676.05,2173.04"
,"7835.91,1459.60","6190.15,3105.23",,,,"6932.94,4810.55",,,,"4169.22,3888.59",,"2754.55,1807.19","3490.85,4739.77","5110.98,6031.92","3629.94,306.32","5536.49,1327.31","4725.16,2849.04","6058.29,2809.54",,"6794.12,5586.77",,"7833.15,2313.54"
,"8144.30,1535.84",,,,,"7083.83,4891.31",,,,"4120.82,3819.28",,"2826.00,1857.50","3464.16,4558.24","5069.01,5912.90","3584.45,398.53",,"4683.32,2835.95","6131.68,2819.68",,"6917.69,5654.20",,"8212.72,2646.15"
,,,,,,"7122.86,4949.13",,,,"4320.99,3750.21",,"3279.98,1922.56","3785.07,4440.03","5148.39,5791.49","3902.91,564.75",,"4828.72,2784.60","6241.17,2819.93",,"6943.82,5661.05",,"8386.67,2691.40"
"8212.63,3013.54","8323.82,1567.66","6392.33,3119.71","4843.13,2995.35","6048.61,1473.78",,"7200.52,4932.56","5676.56,4724.63","5695.82,366.09",,"4353.10,3776.25",,"3380.56,1984.16","3856.87,4432.92","5195.29,5799.53","3951.58,579.30",,,"5596.04,3431.99",,"7017.92,5648.92","6517.74,3924.35","8556.30,2763.11"
"8253.75,3055.37","8386.59,1513.60","6427.87,3104.98","4877.02,2997.69","6076.58,1593.67",,,"5692.09,4731.17","5721.27,336.10",,"4375.49,3769.72",,"3459.25,1970.24","3910.68,4395.19","5208.19,5781.12",,"5705.88,1497.40",,"5636.83,3421.33","8253.55,1705.29",,"6552.30,3808.40","8648.14,2919.48"
"8345.13,3095.72",,,,"6139.36,1581.33",,"7313.76,4941.90",,"5778.03,339.22",,"4391.41,3785.51",,"3515.19,1995.39","3959.12,4397.25","5231.30,5768.61",,,,"5658.60,3420.63","8316.35,1937.96","7121.48,5559.62","6605.49,3796.01","8819.57,2945.86"
"8428.16,3180.52",,"6540.20,3127.78","4872.65,2995.87","6190.16,1670.15","9375.74,3115.76","7362.69,4960.70","5712.56,4784.69","5824.02,330.55",,"4345.68,3796.84",,"3514.61,1971.84","3950.85,4359.83","5214.93,5743.97",,"5773.21,1606.92",,"5685.27,3417.96","8421.19,2084.20","7153.37,5505.48","6653.61,3743.25","8961.26,3074.04"
"8459.54,3244.69","8618.87,1637.69","6632.26,2910.81","4922.19,3025.37","6248.53,1641.72","9565.25,2793.01","7415.56,4965.36","5740.45,4803.04","5888.07,351.98",,"4378.15,3791.91",,"3620.13,2031.11","4034.27,4353.94","5243.99,5719.98","4038.56,671.73","5846.62,1678.94",,"5733.54,3443.94","8502.70,2135.44","7197.46,5484.45","6716.18,3731.59","9039.95,3173.43"
"8488.37,3310.26","8679.84,1726.36","6651.33,3121.09","4940.10,3052.65","6276.67,1703.51","9482.69,3096.08","7481.76,4997.38","5766.28,4822.39","5921.15,350.76",,"4408.13,3820.03",,"3700.92,2069.83","4092.33,4345.11","5275.81,5708.74","4060.96,687.38","5877.22,1683.19",,"5789.85,3441.12","8550.40,2272.57","7251.19,5448.91","6772.69,3624.93","9154.89,3164.93"
"8499.12,3409.46","8749.21,1715.37",,"4971.33,3081.08","6336.74,1752.39","9560.07,3103.74","7529.10,5008.90","5780.49,4837.41","5992.90,350.51",,"4432.03,3839.54",,"3767.30,2039.33","4157.28,4332.99","5301.74,5711.59","4115.68,718.75","5950.23,1748.31",,"5841.14,3462.38","8628.34,2376.06","7271.28,5450.20","6827.29,3615.70","9213.00,3304.38"
"8507.01,3481.29","8793.78,1781.41","6768.74,3133.62",,"6360.88,1762.25","9589.70,3133.72","7567.59,5047.38","5794.57,4877.89","6023.67,354.52",,"4431.04,3861.79",,"3820.33,2076.32","4189.57,4330.33","5311.35,5716.10","4127.95,727.61","6014.46,1739.56","5004.22,2941.47","5896.98,3478.75","8683.68,2469.81","7309.51,5411.13","6875.02,3549.65","9306.07,3306.22"
"8532.78,3514.47","8835.08,1831.96","6820.20,3125.41",,"6414.90,1812.64","9642.63,3210.52","7635.11,5041.41","5807.05,4876.66","6090.80,348.84",,"4453.52,3853.82",,"3931.01,2065.22","4268.75,4290.93","5331.96,5695.54","4194.54,754.44","6081.22,1826.71","5031.11,2932.41","5942.31,3475.63","8765.07,2566.28","7360.67,5389.11","6932.95,3568.57","9385.01,3407.71"
"8530.86,3596.73","8884.92,1859.21","6861.54,3136.45","5041.50,3135.31","6433.55,1810.99","9775.37,3058.09","7671.01,5076.60","5837.33,4909.23","6132.00,375.85",,"4486.95,3881.59",,"4016.15,2111.97","4340.07,4288.77","5362.29,5695.35","4238.20,789.27","6137.01,1787.98","5067.67,2936.86","6008.91,3515.41","8846.29,2623.58","7399.81,5353.36","6987.26,3460.01","9474.65,3423.44"
"8579.71,3636.98","8920.55,1950.94","6912.51,3179.69","5066.87,3148.23","6471.58,1879.06","9804.72,3203.61","7726.40,5094.74","5850.25,4945.87","6182.70,352.15",,"4485.69,3897.86",,"4070.83,2101.22","4382.80,4274.84","5368.90,5694.13","4266.88,822.17","6186.57,1911.63",,"6050.65,3484.25","8905.75,2722.52","7423.44,5344.21","7040.71,3475.47","9554.45,3501.87"
"8612.42,3743.58","8980.30,2030.82","6961.67,3165.12",,"6524.69,1871.00","9917.75,3310.91","7760.16,5198.70","5857.78,4919.05","6289.58,349.68",,"4535.93,3793.24",,"4245.50,2025.66","4476.80,4151.94","5366.56,5615.15","4430.85,769.80","6279.15,1878.09","5137.10,2956.98","6123.06,3506.85","9053.62,2793.08","7442.24,5358.75","7083.12,3441.12","9795.57,3603.52"
"8622.69,3796.77","9027.37,1960.86","6997.91,3174.31",,"6539.31,1918.71","9923.02,3448.85","7816.84,5212.67","5877.99,4932.62","6323.89,317.99",,"4574.56,3804.42",,"4324.83,2019.73","4544.45,4124.47","5398.61,5620.46","4473.45,768.03","6320.78,1945.47","5169.80,2933.26","6152.77,3500.20","9121.09,2858.57","7486.58,5354.88","7145.92,3425.81","9792.11,3647.10"
"8619.66,3782.80","8981.88,1958.39","7022.13,3141.57","5150.02,2943.52","6518.80,1861.53","9889.68,3505.41","7846.10,5235.96","5882.92,4990.11","6290.53,231.36",,"4567.24,3849.03",,"4361.11,2044.64","4575.41,4158.06","5406.53,5669.61","4458.25,754.80","6322.21,1930.23",,"6186.75,3486.50","9171.85,2846.49","7507.99,5359.64","7155.98,3381.95","9789.06,3647.18"
"8624.66,3868.43","9037.99,2007.80","7070.74,3204.17","5190.29,2957.13","6553.52,1903.05","9962.71,3553.53","7898.35,5258.79","5899.70,5009.65","6350.78,212.59",,,,"4445.81,1995.64","4643.99,4120.83","5437.38,5671.98","4516.37,747.15","6378.55,1989.76",,"6248.76,3526.57","9276.02,2955.11","7545.12,5344.84","7229.45,3376.27",
"8667.33,3918.54","9045.99,2091.64","7129.39,3209.13","5227.34,3061.46","6573.65,1939.16","9968.30,3629.48","7902.42,5353.66","5916.52,5052.05","6386.25,191.59",,"4625.53,3828.80",,"4546.07,1976.79","4733.41,4121.06","5471.10,5674.92","4591.96,768.34","6417.82,2025.21",,"6287.66,3574.96","9371.65,3003.13","7556.32,5372.99","7263.00,3369.08",
"8694.51,3967.92","9092.19,2079.47","7139.96,3247.25","5256.05,3198.38","6575.14,1969.89","10048.15,3641.72","7945.71,5384.21","5932.08,5092.32","6418.13,184.42",,"4644.98,3848.65",,"4633.69,2015.06","4778.61,4111.46","5484.73,5667.25","4623.85,791.55","6449.66,2076.17",,"6330.30,3547.02","9462.61,3032.74","7607.71,5369.77","7314.27,3380.98",
"8719.28,4010.52","9109.54,2118.47","7200.45,3247.49","5284.53,3149.84","6601.73,1979.62","10021.59,3779.00","7990.67,5382.10","5952.15,5100.40","6452.11,165.02",,"4670.57,3842.96",,"4701.32,2020.77","4834.89,4110.90","5513.15,5642.81","4665.30,769.79","6494.84,2105.47",,"6361.21,3583.50","9505.34,3087.84","7642.94,5374.55","7371.25,3352.60",
"8742.64,4029.57","9159.27,2118.16","7223.56,3239.77","5315.58,3285.30","6606.38,1983.43","10073.38,3799.04","8013.87,5417.03","5960.00,5134.26","6468.26,134.16",,"4694.09,3867.51",,"4757.80,2015.69","4884.00,4106.28","5538.60,5661.00","4687.52,798.96","6522.12,2092.65",,"6412.95,3635.65","9557.92,3091.33","7688.42,5360.93","7421.58,3288.11",
"8769.50,4050.89","9171.51,2160.53","7272.65,3233.12","5365.60,3294.83","6636.84,1986.22","10094.63,3775.00","8056.58,5430.48","5971.80,5167.83","6506.94,129.29",,"4717.51,3864.90",,"4823.51,2003.82","4934.56,4076.22","5563.38,5666.00","4748.33,821.93","6556.06,2152.45","5308.88,3052.71","6454.37,3658.03","9580.31,3095.91","7721.61,5355.52","7477.18,3282.17",
"8873.72,4061.57","9242.20,2195.40","7346.30,3202.42",,"6645.83,2055.80","10209.17,3747.80","8147.07,5457.84","5985.14,5200.25","6514.00,187.42",,"4712.24,3844.43",,"4874.31,1986.98","4980.23,4063.68","5586.76,5661.42","4743.82,827.61","6577.96,2182.15","5322.68,3134.88","6521.54,3653.12","9650.45,3091.70","7804.07,5362.90","7563.47,3299.19",
"8909.72,4101.15","9277.23,2203.04","7404.85,3160.92",,"6667.35,2089.97","10254.86,3782.51","8164.14,5504.31","6007.63,5204.95","6558.94,102.60",,"4756.88,3834.03",,"4951.82,1998.12","5029.69,4034.20","5621.35,5658.10","4809.10,865.57","6597.17,2214.81","5353.67,3112.13","6561.61,3691.51","9662.31,3119.41","7852.26,5376.59","7622.48,3289.98",
"8957.82,4125.05","9281.56,2255.81","7435.81,3184.63","5466.07,3411.45","6680.75,2059.55","10283.74,3762.65","8204.29,5520.08","6024.73,5248.69","6589.89,114.79",,"4759.12,3835.38",,"4997.33,2004.61","5067.82,4018.72","5628.70,5659.91","4836.35,871.15","6611.59,2240.15","5372.86,3144.43","6601.47,3737.86","9665.96,3094.37","7879.94,5372.99","7671.56,3300.34",
"8987.60,4105.83","9295.29,2251.38","7467.35,3169.66","5509.58,3444.30","6683.49,2064.95","10294.95,3688.74","8231.65,5525.29","6044.89,5256.35","6594.12,135.96",,"4781.94,3829.08",,"5061.23,2020.84","5126.91,4027.01","5646.69,5626.21","4883.03,917.14","6615.23,2280.90","5408.24,3193.02","6616.90,3775.66","9655.16,3014.02","7891.62,5367.62","7718.14,3286.06",
"9000.28,4133.25","9312.61,2283.27","7516.78,3197.63","5543.50,3464.07","6697.14,2125.38","10295.85,3704.57","8251.41,5555.81","6067.64,5296.39","6627.41,131.17",,"4811.99,3834.37",,"5119.69,2041.67","5168.25,3991.22","5675.37,5641.08","4928.00,912.92","6631.54,2285.60","5431.61,3211.57","6675.16,3801.48",,"7929.37,5356.27","7760.54,3329.12",
"9032.65,4139.18","9315.63,2301.25","7566.46,3132.19","5590.35,3490.40","6710.85,2167.12",,"8282.95,5573.12","6083.22,5320.93","6659.44,141.04",,"4834.41,3838.77",,"5191.53,2042.29","5231.51,3992.10","5688.19,5632.85","4990.75,845.83","6641.89,2307.20","5475.13,3238.33","6708.66,3794.38",,"7951.27,5342.70","7825.99,3314.03",
"9080.57,4141.19","9343.77,2284.20",,"5660.46,3539.17",,"10236.04,3593.31","8320.57,5591.10","6091.66,5353.63","6692.77,140.48",,"4871.42,3809.07",,"5272.92,2037.27","5290.86,3944.52","5719.04,5624.33","5079.28,929.34",,"5521.88,3286.54","6775.94,3806.88",,"7983.62,5314.68","7881.80,3299.09","10449.29,3403.00"
"9137.20,4169.52","9407.83,2371.75",,"5712.88,3593.14",,"10270.85,3595.48","8374.66,5578.60","6110.93,5347.08","6748.27,284.26",,"4912.69,3851.82",,"5328.52,2134.40","5344.84,3972.51","5756.94,5583.29","5130.85,1024.58","6688.36,2470.81","5571.27,3363.10","6831.52,3837.73",,"8048.35,5281.08","7962.60,3379.47",
"9173.74,4195.93","9419.09,2367.84","7744.20,3161.77","5768.28,3624.78",,,"8420.08,5581.14","6136.63,5370.55","6786.12,254.80",,"4945.47,3868.03",,"5393.77,2123.99","5402.05,3958.85","5794.20,5586.21","5198.11,1028.76","6712.60,2455.60","5613.53,3394.62","6884.83,3867.80",,"8068.47,5271.51","8007.68,3411.40","10600.56,3130.46"
"9198.28,4192.86","9429.70,2380.24","7774.62,3134.96","5799.60,3658.93",,"10305.14,3373.87","8434.83,5602.45","6142.22,5388.16","6798.34,262.43",,"4956.17,3850.89",,"5410.72,2114.05","5432.61,3933.23","5796.77,5560.69","5241.89,1048.84","6715.55,2460.95",,"6912.08,3877.05","9486.98,2789.92","8100.49,5246.23","8049.79,3428.80",
,,"7800.30,3154.64","5853.47,3656.49",,"10318.57,3428.52","8456.92,5608.54","6148.82,5418.07",,,"4982.79,3852.70",,"5421.34,2056.66","5469.97,3914.99","5809.39,5573.55",,"6718.92,2436.76","5675.41,3440.99","6945.27,3884.05","9465.00,2712.73","8115.03,5237.83","8105.44,3362.34",
