frame,ball_x,ball_y,id_10_team_0_x,id_10_team_0_y,id_11_team_1_x,id_11_team_1_y,id_12_team_1_x,id_12_team_1_y,id_13_team_0_x,id_13_team_0_y,id_14_team_1_x,id_14_team_1_y,id_15_team_1_x,id_15_team_1_y,id_16_team_0_x,id_16_team_0_y,id_17_team_0_x,id_17_team_0_y,id_18_team_1_x,id_18_team_1_y,id_1_team_0_x,id_1_team_0_y,id_20_team_0_x,id_20_team_0_y,id_22_team_1_x,id_22_team_1_y,id_281_team_0_x,id_281_team_0_y,id_2_team_0_x,id_2_team_0_y,id_3_team_1_x,id_3_team_1_y,id_45_team_0_x,id_45_team_0_y,id_4_team_0_x,id_4_team_0_y,id_5_team_0_x,id_5_team_0_y,id_6_team_1_x,id_6_team_1_y,id_7_team_1_x,id_7_team_1_y,id_8_team_1_x,id_8_team_1_y,id_9_team_1_x,id_9_team_1_y
476,3227.1733,4460.261,7122.393,2495.5017,4220.62,5109.375,7191.0083,5215.67,7237.396,3893.0376,3947.939,2056.5674,7114.2812,869.237,6195.034,4181.511,5425.1113,5177.684,7497.0693,3559.9912,6450.287,5871.429,5474.9463,3415.0383,2348.0752,4488.3726,9992.235,3457.0095,7325.922,4725.506,4851.158,6149.6763,7115.2417,2498.7349,6003.8877,4805.3066,7461.903,5611.8276,5453.0444,4643.716,7764.1187,5485.0464,6987.229,5715.3115,5814.5596,1898.1124
477,3260.511,4451.4287,7126.2344,2491.968,4216.929,5105.3916,7188.453,5206.4814,7244.362,3891.072,3948.7056,2060.054,7118.056,874.8866,6199.4976,4172.4507,5432.6587,5170.2524,7495.759,3563.2861,6455.432,5865.5146,5481.119,3404.8271,2341.281,4484.783,9988.199,3454.6917,7327.1655,4719.8164,4858.4624,6149.033,7114.8623,2494.2507,6005.707,4796.938,7466.4775,5607.0376,5457.4814,4630.149,7764.509,5482.5693,6987.192,5706.3965,5809.5493,1894.1454
478,3295.021,4443.108,7130.93,2488.77,4213.9033,5101.3213,7186.739,5197.786,7252.0483,3889.35,3950.4827,2063.6804,7122.598,880.95294,6204.717,4163.645,5440.6616,5163.192,7495.102,3566.4014,6461.1357,5859.894,5487.906,3394.866,2334.8186,4481.336,9984.485,3452.5122,7329.1196,4714.2817,4866.274,6148.438,7115.228,2489.8828,6008.365,4788.9634,7471.684,5602.5312,5462.8486,4616.9497,7765.493,5479.9844,6987.677,5697.9595,5805.363,1890.474
479,3330.6555,4435.29,7136.4565,2485.9019,4211.53,5097.165,7185.858,5189.579,7260.437,3887.867,3953.2495,2067.4407,7127.8896,887.41907,6210.6733,4155.0967,5449.108,5156.4976,7495.0903,3569.337,6467.3887,5854.567,5495.294,3385.1562,2328.6858,4478.031,9981.095,3450.4707,7331.7715,4708.904,4874.58,6147.8896,7116.331,2485.6345,6011.849,4781.3804,7477.5117,5598.306,5469.122,4604.1187,7767.06,5477.295,6988.6797,5689.995,5801.9907,1887.0961
480,3367.3677,4427.967,7142.7944,2483.3584,4209.7993,5092.929,7185.7944,5181.8555,7269.5093,3886.6182,3956.9849,2071.3303,7133.908,894.2682,6217.357,4146.807,5457.991,5150.162,7495.7188,3572.095,6474.175,5849.5312,5503.2715,3375.6982,2322.8782,4474.869,9978.022,3448.567,7335.111,4703.683,4883.367,6147.3896,7118.159,2481.511,6016.144,4774.1875,7483.946,5594.3564,5476.2793,4591.6577,7769.1978,5474.508,6990.1973,5682.499,5799.4272,1884.01
481,3405.1091,4421.13,7149.9243,2481.1326,4208.698,5088.615,7186.541,5174.6104,7279.247,3885.5977,3961.666,2075.3438,7140.6377,901.48395,6224.748,4138.7773,5467.3,5144.181,7496.973,3574.676,6481.4873,5844.782,5511.8247,3366.4941,2317.3928,4471.849,9975.269,3446.7986,7339.1255,4698.622,4892.623,6146.936,7120.7026,2477.513,6021.2334,4767.382,7490.969,5590.6797,5484.297,4579.568,7771.8945,5471.6245,6992.2188,5675.468,5797.6636,1881.2136
482,3443.8347,4414.7705,7157.8223,2479.219,4208.218,5084.228,7188.084,5167.8394,7289.6343,3884.8008,3967.2722,2079.4756,7148.0537,909.05005,6232.833,4131.0083,5477.0264,5138.5474,7498.8496,3577.0815,6489.314,5840.322,5520.9414,3357.5442,2312.2258,4468.9736,9972.832,3445.1655,7343.803,4693.72,4902.334,6146.5303,7123.951,2473.6458,6027.1055,4760.961,7498.5674,5587.271,5493.153,4567.8477,7775.14,5468.6523,6994.741,5668.8945,5796.6895,1878.7053
483,3483.4983,4408.8794,7166.469,2477.6128,4208.345,5079.7715,7190.412,5161.537,7300.651,3884.2224,3973.781,2083.7212,7156.139,916.95044,6241.5957,4123.5015,5487.1587,5133.256,7501.3364,3579.3145,6497.644,5836.143,5530.6074,3348.8484,2307.3733,4466.24,9970.71,3443.6653,7349.1304,4688.979,4912.487,6146.1704,7127.891,2469.9111,6033.7446,4754.921,7506.728,5584.125,5502.823,4556.4995,7778.9233,5465.5957,6997.7583,5662.777,5796.497,1876.4822
484,3524.0547,4403.4497,7175.8433,2476.3074,4209.0693,5075.249,7193.514,5155.6973,7312.2812,3883.859,3981.1714,2088.076,7164.876,925.16986,6251.022,4116.258,5497.6904,5128.2993,7504.4233,3581.375,6506.467,5832.2476,5540.8105,3340.4082,2302.8315,4463.65,9968.9,3442.2983,7355.0977,4684.4,4923.0713,6145.858,7132.513,2466.312,6041.136,4749.2593,7515.434,5581.237,5513.2856,4545.5225,7783.23,5462.4575,7001.2627,5657.108,5797.0767,1874.5432
485,3565.458,4398.473,7185.924,2475.297,4210.3774,5070.6636,7197.375,5150.3164,7324.504,3883.7031,3989.4197,2092.534,7174.239,933.6923,6261.094,4109.2773,5508.6094,5123.673,7508.102,3583.266,6515.7705,5828.628,5551.538,3332.2227,2298.5964,4461.204,9967.404,3441.0623,7361.689,4679.983,4934.0723,6145.59,7137.805,2462.851,6049.264,4743.9717,7524.6714,5578.602,5524.5195,4534.915,7788.0522,5459.2427,7005.249,5651.885,5798.418,1872.8848
486,3607.6638,4393.941,7196.6885,2474.5767,4212.259,5066.0195,7201.9854,5145.3867,7337.303,3883.7524,3998.5046,2097.0918,7184.214,942.503,6271.798,4102.5605,5519.907,5119.37,7512.3613,3584.9897,6525.5435,5825.284,5562.775,3324.2925,2294.6648,4458.8994,9966.215,3439.955,7368.8936,4675.7275,4945.478,6145.368,7143.7534,2459.531,6058.115,4739.056,7534.428,5576.217,5536.5005,4524.679,7793.377,5455.956,7009.709,5647.101,5800.51,1871.5051
487,3650.6282,4389.844,7208.1177,2474.1394,4214.7,5061.3203,7207.3286,5140.9043,7350.6606,3884.0,4008.4036,2101.7444,7194.7783,951.58594,6283.116,4096.108,5531.5737,5115.386,7517.191,3586.5476,6535.7764,5822.214,5574.5083,3316.618,2291.0312,4456.7373,9965.331,3438.9766,7376.697,4671.6353,4957.277,6145.1924,7150.3467,2456.3547,6067.6733,4734.507,7544.6865,5574.074,5549.207,4514.813,7799.1924,5452.602,7014.636,5642.753,5803.3433,1870.4012
488,3694.307,4386.175,7220.1904,2473.9807,4217.6904,5056.5703,7213.3945,5136.8623,7364.5596,3884.4424,4019.094,2106.4863,7205.914,960.9272,6295.0337,4089.9197,5543.597,5111.714,7522.5806,3587.9434,6546.459,5819.411,5586.7246,3309.197,2287.6926,4454.7183,9964.751,3438.124,7385.086,4667.7075,4969.456,6145.0615,7157.571,2453.3235,6077.9214,4730.322,7555.4326,5572.1714,5562.6167,4505.3145,7805.4854,5449.184,7020.0234,5638.834,5806.9067,1869.5713
489,3738.657,4382.9253,7232.8843,2474.094,4221.217,5051.7715,7220.165,5133.2554,7378.978,3885.0737,4030.5532,2111.3142,7217.5986,970.5116,6307.534,4083.995,5555.97,5108.346,7528.5195,3589.1777,6557.576,5816.872,5599.4106,3302.0293,2284.6433,4452.8384,9964.472,3437.3962,7394.046,4663.9424,4982.0024,6144.976,7165.414,2450.44,6088.8457,4726.495,7566.6533,5570.503,5576.7065,4496.184,7812.2485,5445.7065,7025.864,5635.3374,5811.1865,1869.0116
490,3783.6357,4380.0864,7246.1797,2474.4731,4225.266,5046.929,7227.633,5130.0747,7393.9004,3885.889,4042.7573,2116.2222,7229.815,980.32495,6320.6,4078.3362,5568.681,5105.278,7534.9966,3590.2563,6569.121,5814.5947,5612.5527,3295.1155,2281.88,4451.0996,9964.488,3436.7925,7403.5654,4660.3413,4994.905,6144.9346,7173.8623,2447.7058,6100.4287,4723.0234,7578.3335,5569.062,5591.455,4487.418,7819.4644,5442.173,7032.1465,5632.2593,5816.1743,1868.7192
491,3829.2,4377.651,7260.0527,2475.1135,4229.826,5042.046,7235.777,5127.316,7409.3086,3886.8838,4055.684,2121.2075,7242.5405,990.3526,6334.217,4072.939,5581.72,5102.503,7541.997,3591.1794,6581.079,5812.5747,5626.136,3288.4531,2279.397,4449.501,9964.802,3436.3079,7413.628,4656.9033,5008.151,6144.9385,7182.9043,2445.123,6112.6562,4719.9014,7590.456,5567.846,5606.8394,4479.0166,7827.1235,5438.59,7038.867,5629.5933,5821.855,1868.692
492,3875.3079,4375.6094,7274.485,2476.0083,4234.884,5037.126,7244.5874,5124.9717,7425.1826,3888.0532,4069.3093,2126.2651,7255.7583,1000.58124,6348.365,4067.806,5595.0776,5100.0156,7549.514,3591.952,6593.4414,5810.807,5640.147,3282.0403,2277.1895,4448.0405,9965.402,3435.9429,7424.22,4653.6284,5021.7266,6144.9863,7192.5205,2442.6938,6125.51,4717.124,7603.0093,5566.8477,5622.838,4470.976,7835.214,5434.96,7046.016,5627.333,5828.2163,1868.9258
493,3921.9167,4373.9546,7289.4526,2477.151,4240.424,5032.1733,7254.046,5123.0347,7441.5054,3889.392,4083.611,2131.3906,7269.4463,1010.99567,6363.029,4062.9338,5608.741,5097.8076,7557.5312,3592.576,6606.1953,5809.2876,5654.571,3275.8767,2275.2527,4446.718,9966.292,3435.6946,7435.327,4650.5176,5035.622,6145.077,7202.7007,2440.419,6138.973,4714.6865,7615.977,5566.0635,5639.4277,4463.295,7843.7217,5431.2866,7053.586,5625.4707,5835.242,1869.4174
494,3968.9873,4372.6777,7304.9346,2478.5369,4246.435,5027.191,7264.1416,5121.4985,7458.2573,3890.8943,4098.5635,2136.5798,7283.5845,1021.58374,6378.193,4058.3232,5622.702,5095.8755,7566.037,3593.0557,6619.3286,5808.0137,5669.395,3269.961,2273.582,4445.5293,9967.461,3435.5613,7446.935,4647.569,5049.8228,6145.2114,7213.4297,2438.3005,6153.031,4712.583,7629.344,5565.4854,5656.5864,4455.9707,7852.636,5427.5728,7061.566,5624.001,5842.9224,1870.1642
495,4016.4773,4371.7705,7320.9097,2480.159,4252.9033,5022.1826,7274.855,5120.3555,7475.42,3892.5564,4114.1445,2141.829,7298.1543,1032.3308,6393.837,4053.9717,5636.9487,5094.2095,7575.019,3593.3938,6632.831,5806.979,5684.6045,3264.2905,2272.172,4444.4766,9968.908,3435.5403,7459.0264,4644.783,5064.317,6145.389,7224.6914,2436.3386,6167.6636,4710.8086,7643.0977,5565.11,5674.2925,4448.9995,7861.945,5423.825,7069.946,5622.919,5851.2417,1871.1608
496,4064.3477,4371.224,7337.3555,2482.0115,4259.813,5017.153,7286.1724,5119.598,7492.9766,3894.3718,4130.3286,2147.1348,7313.1353,1043.2249,6409.946,4049.8782,5651.4717,5092.8076,7584.463,3593.5945,6646.691,5806.1787,5700.1836,3258.8643,2271.0173,4443.5566,9970.63,3435.6292,7471.589,4642.158,5079.093,6145.6104,7236.4717,2434.5356,6182.857,4709.3574,7657.2197,5564.9297,5692.523,4442.3794,7871.6357,5420.044,7078.7217,5622.2153,5860.185,1872.4045
497,4112.556,4371.031,7354.2515,2484.0884,4267.1504,5012.1045,7298.078,5119.2188,7510.9067,3896.3354,4147.0933,2152.492,7328.5054,1054.252,6426.503,4046.0415,5666.2583,5091.661,7594.3574,3593.661,6660.8955,5805.608,5716.119,3253.679,2270.1128,4442.768,9972.619,3435.825,7484.6045,4639.694,5094.1367,6145.874,7248.756,2432.8918,6198.5903,4708.2227,7671.6987,5564.9414,5711.256,4436.107,7881.6934,5416.2354,7087.879,5621.8843,5869.7363,1873.891
498,4161.065,4371.1816,7371.5757,2486.3833,4274.9023,5007.042,7310.555,5119.21,7529.1924,3898.4438,4164.414,2157.8977,7344.247,1065.3995,6443.488,4042.4587,5681.299,5090.7646,7604.687,3593.5974,6675.433,5805.2617,5732.3975,3248.7336,2269.453,4442.1084,9974.871,3436.126,7498.0596,4637.3906,5109.437,6146.179,7261.5244,2431.4077,6214.8467,4707.3984,7686.517,5565.137,5730.4697,4430.178,7892.1064,5412.4004,7097.41,5621.919,5879.88,1875.6163
499,4209.835,4371.669,7389.3037,2488.8901,4283.053,5001.969,7323.5894,5119.5635,7547.8145,3900.6907,4182.2656,2163.3486,7360.34,1076.6554,6460.8853,4039.1296,5696.5835,5090.112,7615.4375,3593.4072,6690.291,5805.1353,5749.0024,3244.0247,2269.0334,4441.577,9977.38,3436.529,7511.9355,4635.2466,5124.9805,6146.5264,7274.767,2430.084,6231.6094,4706.8784,7701.663,5565.5117,5750.1406,4424.589,7902.864,5408.5435,7107.305,5622.312,5890.6016,1877.5763
500,4258.829,4372.4834,7407.418,2491.6025,4291.589,4996.8896,7337.1606,5120.2715,7566.7544,3903.0698,4200.625,2168.8406,7376.763,1088.0071,6478.6743,4036.0508,5712.099,5089.697,7626.595,3593.0952,6705.46,5805.2236,5765.92,3239.5508,2268.847,4441.171,9980.143,3437.0312,7526.2197,4633.2603,5140.756,6146.916,7288.4624,2428.9207,6248.8594,4706.6577,7717.1187,5566.0605,5770.247,4419.3354,7913.953,5404.668,7117.554,5623.055,5901.8823,1879.7655
501,4308.009,4373.6177,7425.896,2494.515,4300.4937,4991.806,7351.2544,5121.3257,7585.995,3905.5781,4219.4673,2174.3696,7393.4966,1099.4425,6496.841,4033.22,5727.8364,5089.512,7638.147,3592.665,6720.927,5805.5205,5783.1367,3235.3079,2268.8877,4440.887,9983.15,3437.6309,7540.8936,4631.431,5156.749,6147.346,7302.597,2427.919,6266.5796,4706.7266,7732.871,5566.7764,5790.7676,4414.4146,7925.357,5400.7773,7128.1465,5624.141,5913.7075,1882.1804
502,4357.337,4375.063,7444.714,2497.6199,4309.7524,4986.7236,7365.8545,5122.7188,7605.5166,3908.2087,4238.7686,2179.9326,7410.5234,1110.9503,6515.365,4030.6348,5743.784,5089.5522,7650.075,3592.1213,6736.6777,5806.0205,5800.6367,3231.2944,2269.1519,4440.7266,9986.399,3438.3235,7555.943,4629.7573,5172.95,6147.817,7317.1543,2427.0784,6284.75,4707.08,7748.9053,5567.654,5811.6797,4409.8213,7937.0654,5396.8755,7139.0703,5625.5635,5926.059,1884.8165
503,4406.7793,4376.8115,7463.8525,2500.9124,4319.351,4981.6455,7380.9414,5124.44,7625.3013,3910.958,4258.5024,2185.5269,7427.821,1122.5187,6534.2295,4028.2922,5759.931,5089.8105,7662.368,3591.4683,6752.7026,5806.7173,5818.4053,3227.506,2269.6318,4440.683,9989.883,3439.1072,7571.3496,4628.239,5189.3447,6148.329,7332.1167,2426.3984,6303.3535,4707.7114,7765.2056,5568.6865,5832.962,4405.55,7949.066,5392.964,7150.3164,5627.3125,5938.9194,1887.668
504,4456.2983,4378.854,7483.29,2504.385,4329.273,4976.5747,7396.5015,5126.4824,7645.33,3913.819,4278.6494,2191.1477,7445.3726,1134.137,6553.4155,4026.19,5776.267,5090.281,7675.0107,3590.7102,6768.989,5807.6064,5836.4297,3223.9407,2270.3218,4440.757,9993.593,3439.9783,7587.0986,4626.8726,5205.9214,6148.8804,7347.4673,2425.88,6322.37,4708.6143,7781.7583,5569.87,5854.5923,4401.5977,7961.344,5389.0454,7161.872,5629.381,5952.2725,1890.7301
505,4505.8604,4381.1826,7503.0044,2508.0327,4339.504,4971.5156,7412.514,5128.8384,7665.586,3916.7888,4299.1807,2196.7932,7463.1577,1145.794,6572.9062,4024.3252,5792.7803,5090.9565,7687.9863,3589.851,6785.524,5808.682,5854.6934,3220.5942,2271.2168,4440.9443,9997.527,3440.935,7603.174,4625.6587,5222.669,6149.4727,7363.1904,2425.521,6341.782,4709.78,7798.546,5571.1973,5876.548,4397.9585,7973.8867,5385.1255,7173.7285,5631.7603,5966.0986,1893.9982
506,4555.4316,4383.79,7522.976,2511.8484,4350.029,4966.471,7428.9624,5131.4976,7686.0503,3919.8608,4320.0747,2202.4595,7481.1562,1157.4791,6592.6836,4022.694,5809.46,5091.8306,7701.28,3588.896,6802.2983,5809.9365,5873.1836,3217.4624,2272.3093,4441.2437,10001.676,3441.973,7619.5566,4624.595,5239.5737,6150.104,7379.2686,2425.3223,6361.5703,4711.201,7815.558,5572.6616,5898.8086,4394.627,7986.6836,5381.205,7185.872,5634.4434,5980.381,1897.4669
507,4604.9795,4386.6655,7543.1826,2515.8267,4360.8315,4961.445,7445.8306,5134.45,7706.705,3923.0308,4341.306,2208.1436,7499.353,1169.1826,6612.729,4021.2944,5826.2944,5092.8984,7714.879,3587.8494,6819.2964,5811.366,5891.8843,3214.5432,2273.5942,4441.6504,10006.031,3443.0896,7636.235,4623.6797,5256.625,6150.7725,7395.682,2425.2825,6381.7163,4712.872,7832.778,5574.2593,5921.353,4391.598,7999.717,5377.2866,7198.294,5637.4214,5995.099,1901.1312
508,4654.4707,4389.8037,7563.605,2519.9604,4371.898,4956.4404,7463.1,5137.69,7727.5312,3926.2925,4362.853,2213.8428,7517.725,1180.8942,6633.024,4020.122,5843.275,5094.153,7728.7646,3586.7153,6836.508,5812.9634,5910.7827,3211.832,2275.0652,4442.163,10010.592,3444.2817,7653.187,4622.91,5273.81,6151.481,7412.419,2425.4011,6402.202,4714.783,7850.19,5575.984,5944.1597,4388.8667,8012.976,5373.374,7210.9795,5640.6846,6010.237,1904.9851
509,4703.875,4393.196,7584.222,2524.2441,4383.2104,4951.4614,7480.752,5141.2065,7748.5156,3929.6436,4384.6904,2219.5542,7536.2583,1192.6047,6653.554,4019.173,5860.388,5095.586,7742.9243,3585.4993,6853.921,5814.7217,5929.864,3209.3245,2276.7166,4442.7793,10015.345,3445.5461,7670.4014,4622.2866,5291.1167,6152.227,7429.458,2425.676,6423.0073,4716.9297,7867.7837,5577.8286,5967.207,4386.4277,8026.4478,5369.469,7223.918,5644.226,6025.7734,1909.0236
510,4753.161,4396.8325,7605.013,2528.6716,4394.756,4946.511,7498.7705,5144.991,7769.6357,3933.0757,4406.7954,2225.2747,7554.9307,1204.3043,6674.2983,4018.4453,5877.625,5097.1934,7757.342,3584.2046,6871.523,5816.6387,5949.114,3207.0176,2278.5408,4443.495,10020.287,3446.8794,7687.8584,4621.806,5308.535,6153.0107,7446.783,2426.1072,6444.1143,4719.302,7885.539,5579.7886,5990.4756,4384.275,8040.119,5365.5737,7237.097,5648.037,6041.6914,1913.2408
511,4802.3003,4400.7065,7625.9595,2533.2363,4406.5186,4941.592,7517.136,5149.035,7790.8794,3936.587,4429.145,2231.0017,7573.7285,1215.9846,6695.2397,4017.933,5894.974,5098.9697,7772.003,3582.8372,6889.302,5818.702,5968.5186,3204.9075,2280.5334,4444.307,10025.407,3448.2788,7705.5435,4621.4653,5326.0522,6153.833,7464.379,2426.6924,6465.504,4721.8926,7903.446,5581.8574,6013.944,4382.4014,8053.978,5361.6934,7250.5063,5652.109,6057.971,1917.6313
512,4851.262,4404.811,7647.0415,2537.9324,4418.4824,4936.708,7535.833,5153.329,7812.226,3940.171,4451.717,2236.7327,7592.6333,1227.6368,6716.3623,4017.634,5912.4253,5100.9067,7786.8906,3581.4006,6907.246,5820.9106,5988.0645,3202.9893,2282.6875,4445.214,10030.703,3449.7405,7723.4395,4621.264,5343.6567,6154.69,7482.2266,2427.4304,6487.159,4724.6953,7921.491,5584.03,6037.5913,4380.8037,8068.0103,5357.8276,7264.1333,5656.4326,6074.594,1922.1891
513,4900.0215,4409.136,7668.241,2542.7537,4430.6333,4931.861,7554.843,5157.8633,7833.661,3943.8237,4474.4883,2242.4653,7611.6255,1239.2528,6737.648,4017.5432,5929.966,5102.999,7801.99,3579.9,6925.3438,5823.2563,6007.739,3201.2588,2284.9966,4446.211,10036.165,3451.262,7741.5303,4621.1997,5361.3384,6155.5835,7500.308,2428.3196,6509.059,4727.7017,7939.6597,5586.302,6061.3984,4379.473,8082.2046,5353.98,7277.966,5660.9985,6091.5415,1926.9084
514,4948.549,4413.6753,7689.536,2547.6943,4442.956,4927.056,7574.1465,5162.631,7855.166,3947.5405,4497.438,2248.1968,7630.6914,1250.8246,6759.079,4017.6562,5947.5884,5105.2407,7817.287,3578.3398,6943.5835,5825.733,6027.526,3199.7122,2287.4543,4447.2954,10041.783,3452.839,7759.802,4621.27,5379.086,6156.5137,7518.608,2429.3572,6531.1855,4730.904,7957.936,5588.6655,6085.347,4378.405,8096.546,5350.1514,7291.99,5665.7993,6108.794,1931.7837
515,4996.822,4418.4214,7710.9106,2552.749,4455.4365,4922.295,7593.7295,5167.6216,7876.7285,3951.3167,4520.543,2253.9248,7649.814,1262.3451,6780.6406,4017.971,5965.2803,5107.6265,7832.7656,3576.725,6961.953,5828.3354,6047.4146,3198.3445,2290.0554,4448.465,10047.553,3454.4692,7778.2373,4621.473,5396.8867,6157.478,7537.1113,2430.543,6553.5234,4734.295,7976.3096,5591.1167,6109.4165,4377.5938,8111.025,5346.345,7306.1978,5670.8267,6126.331,1936.8087
516,5044.8115,4423.3657,7732.347,2557.911,4468.06,4917.58,7613.5728,5172.825,7898.3306,3955.147,4543.7812,2259.6475,7668.9785,1273.8065,6802.314,4018.481,5983.0327,5110.15,7848.4116,3575.059,6980.4414,5831.0566,6067.3896,3197.1526,2292.7937,4449.715,10053.466,3456.149,7796.819,4621.8057,5414.7324,6158.477,7555.798,2431.873,6576.052,4737.866,7994.766,5593.6504,6133.5884,4377.032,8125.627,5342.563,7320.573,5676.072,6144.136,1941.9775
517,5092.4976,4428.5005,7753.827,2563.1743,4480.8115,4912.915,7633.658,5178.235,7919.9565,3959.0283,4567.134,2265.3618,7688.1665,1285.2023,6824.0845,4019.1824,6000.8354,5112.804,7864.212,3573.3472,6999.0356,5833.891,6087.44,3196.1309,2295.6626,4451.0435,10059.515,3457.8757,7815.536,4622.2656,5432.6104,6159.5107,7574.6543,2433.3457,6598.7534,4741.612,8013.2925,5596.2617,6157.8433,4376.714,8140.342,5338.807,7335.108,5681.5244,6162.19,1947.2843
518,5139.856,4433.818,7775.3335,2568.5352,4493.678,4908.3022,7653.9707,5183.8413,7941.5947,3962.9553,4590.5786,2271.0664,7707.3657,1296.5259,6845.9355,4020.0713,6018.6772,5115.584,7880.1484,3571.5928,7017.7266,5836.8325,6107.552,3195.275,2298.6572,4452.4478,10065.693,3459.646,7834.368,4622.852,5450.5117,6160.577,7593.6636,2434.9592,6621.6104,4745.5234,8031.8755,5598.9434,6182.165,4376.633,8155.1553,5335.079,7349.7847,5687.1763,6180.472,1952.723
519,5186.8643,4439.3125,7796.8506,2573.985,4506.645,4903.7437,7674.491,5189.635,7963.226,3966.9236,4614.0977,2276.7588,7726.56,1307.7714,6867.8506,4021.1418,6036.549,5118.4854,7896.208,3569.8015,7036.501,5839.876,6127.713,3194.5808,2301.7698,4453.9224,10071.992,3461.4558,7853.305,4623.561,5468.425,6161.6772,7612.808,2436.71,6644.606,4749.5933,8050.505,5601.6934,6206.5337,4376.7837,8170.0576,5331.3794,7364.597,5693.0215,6198.9653,1958.2876
520,5233.502,4444.976,7818.36,2579.5205,4519.6987,4899.2417,7695.2046,5195.608,7984.8394,3970.9314,4637.6704,2282.4368,7745.737,1318.9331,6889.8154,4022.391,6054.4414,5121.5005,7912.378,3567.976,7055.3486,5843.014,6147.911,3194.044,2304.9958,4455.4653,10078.404,3463.3042,7872.329,4624.39,5486.3423,6162.8096,7632.072,2438.5955,6667.723,4753.8145,8069.1655,5604.5054,6230.9336,4377.158,8185.0366,5327.713,7379.5303,5699.047,6217.65,1963.9711
521,5279.75,4450.802,7839.8477,2585.1355,4532.8257,4894.801,7716.0938,5201.7515,8006.421,3974.9717,4661.277,2288.0994,7764.8823,1330.005,6911.815,4023.8132,6072.3438,5124.6255,7928.6416,3566.122,7074.259,5846.2427,6168.1357,3193.6597,2308.3289,4457.0737,10084.923,3465.1858,7891.427,4625.3374,5504.2505,6163.974,7651.443,2440.6138,6690.944,4758.178,8087.848,5607.3735,6255.3467,4377.751,8200.08,5324.0786,7394.573,5705.2476,6236.5107,1969.7694
522,5325.5903,4456.7812,7861.2983,2590.8247,4546.0137,4890.42,7737.142,5208.0566,8027.955,3979.0415,4684.901,2293.744,7783.9795,1340.9824,6933.8325,4025.404,6090.248,5127.854,7944.9883,3564.2424,7093.221,5849.555,6188.3716,3193.423,2311.7642,4458.745,10091.54,3467.0994,7910.5845,4626.4004,5522.143,6165.169,7670.903,2442.7605,6714.252,4762.6797,8106.5376,5610.297,6279.758,4378.556,8215.177,5320.4785,7409.713,5711.6147,6255.526,1975.6746
523,5371.003,4462.9087,7882.6963,2596.583,4559.25,4886.104,7758.334,5214.515,8049.4307,3983.1387,4708.5215,2299.3687,7803.0225,1351.8605,6955.8555,4027.1597,6108.144,5131.182,7961.4023,3562.3425,7112.2236,5852.946,6208.6113,3193.3298,2315.2952,4460.4746,10098.249,3469.041,7929.7886,4627.575,5540.0083,6166.395,7690.438,2445.0337,6737.6323,4767.311,8125.225,5613.267,6304.1494,4379.5664,8230.316,5316.915,7424.941,5718.1377,6274.68,1981.6823
524,5415.9727,4469.1772,7904.0283,2602.4048,4572.5215,4881.854,7779.6533,5221.119,8070.8354,3987.2573,4732.1235,2304.9727,7821.994,1362.635,6977.869,4029.0737,6126.0234,5134.6025,7977.8726,3560.4243,7131.256,5856.409,6228.842,3193.3757,2318.917,4462.259,10105.043,3471.0085,7949.025,4628.861,5557.8403,6167.65,7710.0312,2447.4294,6761.067,4772.064,8143.9,5616.2817,6328.5073,4380.7754,8245.49,5313.3887,7440.243,5724.811,6293.954,1987.7858
525,5460.484,4475.5806,7925.281,2608.2852,4585.8174,4877.671,7801.0845,5227.8604,8092.1562,3991.3948,4755.689,2310.5532,7840.8823,1373.3018,6999.8604,4031.1423,6143.878,5138.112,7994.382,3558.493,7150.3096,5859.94,6249.0503,3193.5562,2322.623,4464.096,10111.913,3472.9985,7968.279,4630.253,5575.627,6168.934,7729.6704,2449.9458,6784.542,4776.9326,8162.548,5619.3374,6352.816,4382.1763,8260.685,5309.9004,7455.6084,5731.6245,6313.3325,1993.9781
526,5504.5205,4482.1113,7946.4395,2614.2192,4599.1245,4873.558,7822.6123,5234.7295,8113.3833,3995.5476,4779.202,2316.1096,7859.6787,1383.8568,7021.8145,4033.3608,6161.6973,5141.7056,8010.9224,3556.552,7169.372,5863.534,6269.231,3193.867,2326.409,4465.9834,10118.854,3475.009,7987.539,4631.751,5593.3623,6170.2485,7749.341,2452.5784,6808.04,4781.9097,8181.1626,5622.4287,6377.062,4383.7646,8275.89,5306.453,7471.0283,5738.5713,6332.7974,2000.2554
527,5548.0703,4488.763,7967.4927,2620.2021,4612.4326,4869.515,7844.2217,5241.72,8134.503,3999.7126,4802.6484,2321.6406,7878.3716,1394.2969,7043.7188,4035.7236,6179.4756,5145.378,8027.4805,3554.6038,7188.4355,5867.185,6289.3687,3194.302,2330.269,4467.9155,10125.855,3477.0366,8006.7925,4633.3506,5611.037,6171.59,7769.0303,2455.324,6831.55,4786.9893,8199.731,5625.5513,6401.2295,4385.5327,8291.098,5303.046,7486.489,5745.643,6352.334,2006.61
