frame,id_1_team_0_x,id_1_team_0_y,id_2_team_0_x,id_2_team_0_y,id_4_team_0_x,id_4_team_0_y,id_5_team_0_x,id_5_team_0_y,id_10_team_0_x,id_10_team_0_y,id_13_team_0_x,id_13_team_0_y,id_16_team_0_x,id_16_team_0_y,id_17_team_0_x,id_17_team_0_y,id_20_team_0_x,id_20_team_0_y,id_45_team_0_x,id_45_team_0_y,id_281_team_0_x,id_281_team_0_y,id_3_team_1_x,id_3_team_1_y,id_6_team_1_x,id_6_team_1_y,id_7_team_1_x,id_7_team_1_y,id_8_team_1_x,id_8_team_1_y,id_9_team_1_x,id_9_team_1_y,id_11_team_1_x,id_11_team_1_y,id_12_team_1_x,id_12_team_1_y,id_14_team_1_x,id_14_team_1_y,id_15_team_1_x,id_15_team_1_y,id_18_team_1_x,id_18_team_1_y,id_22_team_1_x,id_22_team_1_y,ball_x,ball_y
483,8002.74,6.2557416,8010.9097,895.6953,4221.3228,4373.065,4504.77,2939.1338,7195.675,2760.0083,2880.8564,1125.7054,7978.5767,1420.2634,6099.7666,1279.6642,3961.0784,3952.91,5931.6655,4309.6,6230.71,4011.8625,5323.603,1181.4714,618.91846,4075.7493,8647.642,2894.3203,6255.0244,2678.7415,5721.3203,6240.371,5547.314,330.81857,4549.46,2280.807,6776.139,4682.8413,6440.2295,27.6498,7138.8247,5394.652,5148.023,2924.6768,4042.0212,123.61739
484,8389.964,39.150448,8213.627,905.93823,4290.819,4297.0737,4545.7153,2922.948,7345.9214,2763.936,3017.877,1122.6677,8124.938,1528.51,6255.205,1243.5614,4021.304,3906.452,6079.372,4247.843,6288.964,4040.7412,5354.4644,1126.8486,647.44354,4078.9546,8709.24,2898.6636,6358.2056,2640.9177,5796.8667,6201.075,5663.8047,276.8262,4635.615,2295.664,6855.6235,4686.813,6562.126,-47.13734,7233.042,5387.8726,5225.52,2863.584,4139.7334,152.50629
485,8774.462,80.25851,8416.563,918.7488,4363.632,4219.135,4593.682,2908.467,7503.671,2770.8733,3160.1091,1119.3647,8271.157,1633.8408,6414.534,1211.0791,4087.1992,3856.7356,6233.85,4179.0786,6346.287,4073.687,5382.022,1077.8296,680.07385,4084.333,8774.492,2906.8062,6469.7935,2600.5486,5870.018,6157.787,5791.2207,226.92734,4731.593,2311.9749,6944.9863,4688.311,6683.531,-115.43605,7333.6274,5379.057,5316.71,2801.0996,4250.4233,189.51938
486,9152.868,129.24965,8617.743,934.49695,4439.5015,4139.504,4649.027,2895.3887,7668.1016,2780.8186,3307.1516,1115.6284,8416.287,1734.9012,6576.8076,1182.5596,4159.146,3803.4414,6394.358,4102.999,6402.755,4110.291,5406.0703,1035.1127,716.2198,4091.685,8843.069,2918.715,6590.112,2557.2405,5940.107,6110.156,5928.989,181.8764,4838.1304,2329.3052,7044.777,4686.675,6803.9087,-176.5016,7439.831,5367.0933,5422.3813,2737.6638,4374.9326,234.76547
487,9521.725,185.47899,8815.102,953.6825,4518.2124,4058.488,4711.966,2883.3176,7838.1963,2793.671,3458.5315,1111.2025,8559.459,1830.3478,6740.969,1158.3539,4237.3496,3746.3184,6559.985,4019.3657,6458.6396,4149.9717,5426.463,999.3634,755.0969,4100.7017,8914.52,2934.1946,6719.4136,2510.607,6006.4707,6057.928,6076.24,142.33878,4955.92,2347.177,7155.4653,4681.203,6922.865,-229.67827,7550.7104,5350.6724,5543.0415,2673.858,4513.989,288.11746
488,9877.581,248.00058,9006.578,976.9065,4599.602,3976.4277,4782.5615,2871.7842,8012.733,2809.2407,3613.7246,1105.743,8699.872,1918.8818,6905.8584,1138.7968,4321.781,3685.1917,6729.648,3928.0103,6514.4336,4191.996,5443.128,971.19336,795.7481,4110.9854,8988.27,2952.8706,6857.8438,2460.2822,6068.446,6000.942,6231.8296,108.858315,5085.5923,2365.0764,7277.3813,4671.16,7040.1826,-274.42847,7665.1763,5328.3315,5678.869,2610.383,4668.1797,349.22583
489,10217.071,315.61008,9190.187,1004.82965,4683.5693,3893.7014,4860.7085,2860.2634,8190.313,2827.2454,3772.1575,1098.8275,8836.796,1999.2626,7070.2495,1124.1824,4412.1377,3619.9966,6902.126,3828.8357,6570.7817,4235.5117,5456.056,951.1457,837.11786,4122.0654,9063.63,2974.211,7005.4146,2405.9216,6125.4136,5939.141,6394.383,81.822426,5227.6562,2382.4731,7410.6997,4655.811,7155.81,-310.36246,7782.053,5298.526,5829.6646,2548.0156,4837.906,417.53036
490,10537.009,386.91336,9364.121,1038.1141,4770.067,3810.7085,4946.137,2848.2073,8369.423,2847.3271,3933.2446,1089.9753,8969.543,2070.3245,7232.8833,1114.7263,4507.8047,3550.7927,7076.092,3721.8027,6628.4326,4279.573,5465.259,939.6696,878.10565,4133.427,9139.833,2997.552,7161.962,2347.224,6176.8013,5872.562,6562.341,61.45003,5382.4424,2398.8333,7555.3716,4634.442,7269.841,-337.25513,7900.1636,5259.706,5994.819,2487.5696,5023.361,492.28882
491,10834.442,460.40842,9526.818,1077.3468,4859.0757,3727.8523,5038.4272,2835.0674,8548.456,2869.066,4096.4,1078.6772,9097.441,2130.9834,7392.505,1110.527,4607.8516,3477.793,7250.1724,3606.9238,6688.129,4323.208,5470.77,937.10425,917.6543,4144.5513,9216.082,3022.144,7327.1196,2283.935,6222.1353,5801.3213,6734.041,47.77455,5550.041,2413.636,7711.1333,4606.4155,7382.4824,-355.05597,8018.3755,5210.408,6173.3145,2429.8525,5224.4727,572.61694
492,11106.737,534.56714,9677.031,1122.9625,4950.569,3645.5264,5137.019,2820.3184,8725.789,2892.001,4261.0435,1064.4343,9219.809,2180.2405,7547.89,1111.5316,4711.0396,3401.3708,7422.9683,3484.262,6750.5234,4365.4736,5472.604,943.6524,954.8116,4154.95,9291.603,3047.207,7500.271,2215.868,6261.0615,5725.623,6907.761,40.638046,5730.211,2426.395,7877.4297,4571.2144,7494.0005,-363.89478,8135.6865,5149.379,6363.716,2375.6104,5440.8887,657.5188
493,11351.602,607.9143,9813.877,1175.1658,5044.4707,3564.0974,5241.25,2803.49,8899.808,2915.6367,4426.631,1046.7926,9335.928,2217.1956,7697.8833,1117.5029,4815.8794,3322.0728,7593.1357,3353.9412,6816.071,4405.5107,5470.75,959.36096,988.8017,4164.1987,9365.6875,3071.991,7680.5425,2142.9155,6293.393,5645.749,7081.7847,39.694546,5922.328,2436.6704,8053.4287,4528.47,7604.6626,-364.0763,8251.241,5075.655,6564.2124,2325.5007,5671.9365,745.9168
494,11567.15,679.0868,9936.831,1233.8601,5140.5986,3483.8887,5350.346,2784.1675,9068.955,2939.4546,4592.6367,1025.3829,9445.042,2241.0566,7841.43,1127.9976,4920.665,3240.6255,7759.3877,3216.1572,6884.933,4442.5933,5465.1675,984.09564,1019.0562,4171.9688,9437.786,3095.8262,7866.7515,2065.064,6319.135,5562.0503,7254.429,44.42404,6125.304,2444.0796,8237.997,4478.018,7714.677,-356.07968,8364.36,4988.664,6772.637,2280.0425,5916.5923,836.6787
495,11751.923,746.8724,10045.725,1298.6034,5238.6104,3405.168,5463.461,2762.0076,9231.742,2962.9268,4758.564,999.95044,9546.359,2251.16,7977.5796,1142.3599,5023.583,3157.9036,7920.539,3071.206,6956.9277,4476.1577,5455.796,1017.52966,1045.2378,4178.037,9507.485,3118.1814,8057.4316,1982.4004,6338.51,5474.974,7424.093,54.14816,6337.5737,2448.3086,8429.707,4419.905,7824.1313,-340.54874,8474.539,4888.2876,6986.5225,2239.6123,6173.4717,928.6232
496,11904.912,810.22864,10140.722,1368.5918,5337.968,3328.1472,5579.6675,2736.7405,9386.771,2985.4958,4923.9146,970.36707,9639.08,2247.0002,8105.5083,1159.725,5122.778,3074.9136,8075.5103,2919.5188,7031.508,4505.8237,5442.576,1059.1362,1067.2325,4182.3086,9574.592,3138.688,8250.814,1895.1189,6351.963,5385.053,7589.2427,68.051605,6557.072,2449.109,8626.853,4354.3984,7932.9634,-318.2809,8581.421,4774.9004,7203.167,2204.4263,6440.8267,1020.5434
497,12025.601,868.288,10222.242,1442.6654,5437.915,3252.9807,5697.9688,2708.1736,9532.73,3006.5972,5088.2,936.6467,9722.421,2228.2603,8224.541,1179.0414,5216.4546,2992.749,8223.323,2761.6907,7107.766,4531.401,5425.4644,1108.1959,1085.128,4184.8013,9639.071,3157.1702,8444.883,1803.5225,6360.127,5292.9067,7748.4507,85.215195,6781.2817,2446.3035,8827.482,4281.9795,8040.916,-290.21588,8684.788,4649.3877,7419.7046,2174.5195,6716.574,1111.2097
498,12113.962,920.35474,10290.937,1519.3461,5537.487,3179.785,5817.3105,2676.194,9668.426,3025.6562,5250.9053,898.9365,9795.674,2194.8572,8334.132,1199.1125,5302.9634,2912.5442,8363.124,2598.503,7184.4893,4552.862,5404.483,1163.8175,1099.1792,4185.6465,9701.067,3173.641,8637.402,1708.0208,6363.805,5199.2373,7900.382,104.64414,7007.312,2439.779,9029.443,4203.335,8147.547,-257.4097,8784.507,4513.108,7633.216,2149.7668,6998.3276,1199.3948
499,12170.481,965.8886,10347.603,1596.912,5635.5283,3108.6414,5936.596,2640.7659,9792.7705,3042.097,5411.495,857.5066,9858.231,2146.972,8433.893,1218.6428,5380.9023,2835.418,8494.141,2430.9321,7260.2295,4570.33,5379.7153,1224.9692,1109.7592,4185.0664,9760.858,3188.299,8826.032,1609.1184,6363.877,5104.8027,8043.79,125.308525,7231.9976,2429.4834,9230.427,4119.308,8252.223,-221.0099,8880.499,4367.835,7840.8306,2129.874,7283.468,1283.8901
500,12196.147,1004.4884,10393.144,1673.479,5730.761,3039.6274,6054.716,2601.935,9904.82,3055.3735,5569.419,812.7305,9909.65,2085.083,8523.597,1236.3046,5449.173,2762.417,8615.72,2260.137,7333.4116,4584.042,5351.3564,1290.5322,1117.3258,4183.351,9818.796,3201.492,9008.417,1507.4055,6361.225,5010.3877,8177.55,146.18306,7452.075,2415.415,9428.063,4030.877,8354.161,-182.22592,8972.703,4215.6665,8039.839,2114.405,7569.2324,1363.5337
501,12192.446,1035.8759,10428.518,1747.1008,5821.855,2972.818,6170.571,2559.8376,10003.814,3064.9756,5724.112,765.0622,9949.654,2009.976,8603.186,1250.8049,5507.062,2694.472,8727.339,2087.4287,7402.446,4594.3325,5319.721,1359.3513,1122.384,4180.8447,9875.264,3213.6782,9182.308,1403.5322,6356.646,4916.7583,8300.665,166.28601,7664.3213,2397.6277,9619.997,3939.1162,8452.451,-142.28235,9061.051,4058.9026,8227.824,2102.8005,7852.8047,1437.2491
502,12161.33,1059.8589,10454.685,1815.8713,5907.5054,2908.3096,6283.1113,2514.6895,10089.207,3070.4727,5875.018,715.01685,9978.175,1922.724,8672.754,1260.9558,5554.289,2632.3594,8828.626,1914.2196,7465.8345,4601.598,5285.2534,1430.2928,1125.4607,4177.91,9930.621,3225.3777,9345.697,1298.1951,6350.758,4824.622,8412.305,184.72484,7865.763,2376.2188,9803.982,3845.1523,8546.117,-102.3813,9145.438,3899.9026,8402.762,2094.417,8131.4243,1504.0748
503,12105.17,1076.3169,10472.594,1878.0042,5986.521,2846.2078,6391.401,2466.8035,10160.713,3071.5215,6021.6104,663.15137,9995.332,1824.6617,8732.584,1265.7349,5591.002,2576.6746,8919.388,1741.9603,7522.2754,4606.2837,5248.5312,1502.3011,1127.1029,4174.928,9985.161,3237.1143,9496.934,1192.1027,6343.934,4734.5835,8511.865,200.72836,8053.799,2351.333,9977.983,3750.1382,8634.16,-63.6578,9225.722,3740.9631,8563.103,2088.5571,8402.482,1563.1952
504,12026.68,1085.1758,10483.143,1931.9187,6057.894,2786.638,6494.6367,2416.5752,10218.348,3067.8916,6163.4165,610.04175,10001.442,1717.3132,8783.106,1264.3435,5617.8,2527.824,8999.661,1572.079,7570.7285,4608.8647,5210.2617,1574.4323,1127.869,4172.2715,10039.067,3249.3718,9634.822,1085.9529,6336.2817,4647.122,8598.977,213.68478,8226.358,2323.1575,10140.255,3655.2046,8715.608,-27.135338,9301.7295,3584.1982,8707.82,2084.5264,8663.617,1613.966
505,11928.866,1086.3711,10487.161,1976.2867,6120.851,2729.725,6592.1953,2364.474,10262.436,3059.456,6300.0405,556.27716,9996.978,1602.3265,8824.903,1256.225,5635.662,2486.0334,9069.71,1405.9119,7610.4775,4609.8335,5171.2637,1645.8881,1128.3229,4170.286,10092.3955,3262.5461,9758.67,980.41705,6327.6406,4562.5713,8673.561,223.15433,8381.959,2291.9187,10289.4,3561.4443,8789.552,6.297731,9373.263,3431.4453,8836.449,2081.6787,8912.777,1655.932
506,11814.913,1079.8588,10485.436,2010.0657,6174.8774,2675.592,6683.637,2311.0303,10293.6,3046.209,6431.1807,502.43857,9982.556,1481.3811,8858.67,1241.0933,5645.893,2451.359,9130.037,1244.6545,7641.1284,4609.6904,5132.4272,1716.0183,1129.0461,4169.2915,10145.094,3276.9268,9868.319,876.1153,6317.612,4481.132,8735.822,228.8761,8519.751,2257.8818,10424.434,3469.8718,8855.197,35.915833,9440.133,3284.218,8949.032,2079.4417,9148.289,1688.834
507,11688.105,1065.6028,10478.659,2032.521,6219.7344,2624.3403,6768.731,2256.8076,10312.751,3028.2366,6556.6313,449.09186,9958.906,1356.1191,8885.194,1218.9169,5650.04,2423.7083,9181.395,1089.3214,7662.612,4608.9263,5094.6865,1784.3247,1130.62,4169.567,10196.996,3292.683,9964.097,773.6062,6305.6494,4402.8784,8786.251,230.76715,8639.482,2221.3408,10544.776,3381.3955,8911.885,61.170437,9502.185,3143.686,9046.089,2077.3613,9368.872,1712.6005
508,11551.742,1043.5822,10467.473,2043.2214,6255.4453,2576.048,6847.431,2202.387,10321.037,3005.7163,6676.3193,396.76627,9926.844,1228.081,8905.302,1189.903,5649.782,2402.869,9224.709,940.72424,7675.147,4608.0093,5058.96,1850.4418,1133.6154,4171.3325,10247.866,3309.8716,10046.764,673.38116,6291.1323,4327.793,8825.582,228.8986,8741.4375,2182.617,10650.239,3296.8057,8959.116,81.68031,9559.315,3010.6858,9128.528,2075.0986,9573.668,1727.3397
509,11409.035,1013.81744,10452.473,2042.0323,6282.26,2530.7563,6919.859,2148.3386,10319.77,2978.884,6790.2656,345.94626,9887.26,1098.6632,8919.847,1154.4619,5646.817,2388.53,9261.064,799.46625,7679.2007,4607.362,5026.118,1914.1155,1138.5703,4174.7524,10297.423,3328.4434,10117.432,575.86066,6273.457,4255.8022,8854.75,223.47015,8826.3545,2142.0503,10741.012,3216.7393,8996.582,97.23164,9611.502,2885.7532,9197.57,2072.45,9762.202,1733.3204
510,11263.066,976.3862,10434.207,2029.0913,6300.628,2488.472,6986.282,2095.199,10310.379,2948.032,6898.587,297.06104,9841.088,969.0863,8929.681,1113.1694,5642.787,2380.309,9291.64,665.94525,7675.413,4607.3623,4996.9336,1975.186,1145.9755,4179.9263,10345.393,3348.2734,10177.444,481.39343,6252.0947,4186.7876,8874.84,214.78224,8895.316,2099.9907,10817.582,3141.6843,9024.162,107.75933,9658.798,2769.1787,9254.626,2069.332,9934.372,1730.9421
511,11116.683,931.4441,10413.194,2004.783,6311.1514,2449.1653,7047.09,2043.4562,10294.323,2913.4805,7001.501,250.47246,9789.283,840.40125,8935.626,1066.7191,5639.183,2377.766,9317.665,540.3706,7664.592,4608.3213,4972.068,2033.5634,1156.2496,4186.8916,10391.518,3369.1748,10228.294,390.2707,6226.6694,4120.6353,8887.029,203.20445,8949.654,2056.7964,10880.707,3071.9683,9041.932,113.33409,9701.354,2661.0405,9301.233,2065.7625,10090.425,1720.718
512,10972.488,879.237,10389.932,1969.7065,6314.548,2412.7769,7102.7446,1993.5398,10273.06,2875.569,7099.2764,206.47289,9732.825,713.47546,8938.474,1015.8854,5637.305,2380.4346,9340.351,422.78482,7647.6143,4610.4766,4952.025,2089.2126,1169.7291,4195.6245,10435.591,3390.9258,10271.525,302.72253,6196.989,4057.237,8892.542,189.1434,8990.845,2012.826,10931.333,3007.7664,9050.154,114.137054,9739.4,2561.2688,9338.962,2061.843,10230.884,1703.2432
513,10832.785,820.11743,10364.906,1924.6365,6311.607,2379.22,7153.7705,1945.818,10247.976,2834.6504,7192.24,165.28174,9672.674,589.02264,8938.982,961.4876,5638.211,2387.826,9360.862,313.0908,7625.4263,4614.0044,4937.1846,2142.141,1186.6497,4206.0454,10477.4795,3413.2874,10308.653,218.93045,6163.038,3996.5134,8892.588,173.02715,9020.448,1968.4396,10970.541,2949.1165,9049.284,110.44826,9773.241,2469.6804,9369.3545,2057.739,10356.503,1679.175
514,10699.559,754.53644,10338.59,1870.4923,6303.161,2348.3896,7200.7275,1900.5913,10220.36,2791.0742,7280.74,127.04719,9609.774,467.61572,8937.855,904.3544,5642.7065,2399.4465,9380.272,211.07854,7598.9897,4619.0054,4927.7617,2192.3872,1207.1567,4218.031,10517.112,3436.014,10341.105,139.0335,6124.9995,3938.4077,8888.355,155.2745,9040.041,1923.9918,10999.501,2895.9294,9039.912,102.61847,9803.241,2386.0122,9393.87,2053.6646,10468.23,1649.2115
515,10574.465,683.05365,10311.44,1808.2943,6290.048,2320.1675,7244.1714,1858.1001,10191.378,2745.193,7365.1294,91.85436,9545.022,349.7078,8935.768,845.2998,5651.3545,2414.8105,9399.543,116.45041,7569.256,4625.518,4923.85,2240.0125,1231.2975,4231.4263,10554.492,3458.871,10370.189,63.13685,6083.203,3882.9001,8880.959,136.29773,9051.158,1879.825,11019.401,2848.024,9022.768,91.05972,9829.8,2309.951,9413.875,2049.847,10567.126,1614.0735
516,10458.833,606.3108,10283.907,1739.1298,6273.09,2294.4302,7284.665,1818.5231,10162.05,2697.3562,7445.7593,59.729572,9479.264,235.65376,8933.328,785.1044,5664.4946,2433.4458,9419.515,28.846226,7537.144,4633.5327,4925.4155,2285.097,1259.0358,4246.0483,10589.689,3481.647,10397.048,-8.687832,6038.1177,3829.9836,8871.432,116.47787,9055.267,1836.2767,11031.446,2805.14,8998.674,76.230484,9853.339,2241.158,9430.581,2046.5254,10654.338,1574.4905
517,10353.672,525.02747,10256.415,1664.1188,6253.0767,2271.0498,7322.737,1781.9929,10133.259,2647.9077,7522.942,30.65228,9413.276,125.72815,8931.109,724.49695,5682.247,2454.903,9440.875,-52.12937,7503.527,4642.991,4932.3223,2327.7358,1290.2566,4261.7036,10622.818,3504.1458,10422.661,-76.388504,5990.3184,3779.6877,8860.706,96.170494,9053.734,1793.6617,11036.79,2766.9714,8968.51,58.613293,9874.293,2179.2769,9445.068,2043.9327,10731.04,1531.1874
518,10259.686,439.98322,10229.359,1584.387,6230.755,2249.9019,7358.878,1748.5898,10105.741,2597.186,7596.972,4.5595775,9347.767,20.140198,8929.616,664.1468,5704.566,2478.7578,9464.178,-126.89712,7469.203,4653.8022,4944.3486,2368.0283,1324.7825,4278.1924,10654.045,3526.2095,10447.838,-139.9378,5940.4375,3732.0422,8849.619,75.69526,9047.819,1752.2784,11036.534,2733.1765,8933.2,38.711582,9893.075,2123.9521,9458.272,2042.2819,10798.403,1484.8737
519,10177.299,351.9956,10203.11,1501.0402,6206.8076,2230.8643,7393.546,1718.3567,10080.106,2545.5312,7668.091,-18.641804,9283.366,-80.95297,8929.298,604.65533,5731.2505,2504.6162,9489.831,-195.87871,7434.902,4665.843,4961.2065,2406.081,1362.3876,4295.3247,10683.55,3547.7065,10473.217,-199.3261,5889.147,3687.0867,8838.889,55.3349,9038.649,1712.4006,11031.697,2703.4097,8893.668,17.025124,9910.096,2074.8289,9470.976,2041.7582,10857.555,1436.2345
520,10106.681,261.89615,10177.983,1415.1404,6181.8525,2213.8196,7427.13,1691.2944,10056.828,2493.274,7736.504,-39.069443,9220.612,-177.437,8930.523,546.5533,5761.994,2532.1162,9518.1,-259.4837,7401.253,4678.9795,4982.549,2441.9998,1402.8016,4312.9146,10711.55,3568.5378,10499.281,-254.56215,5837.1196,3644.8662,8829.117,35.3378,9027.223,1674.2712,11023.21,2677.3262,8850.813,-5.9415045,9925.723,2031.5673,9483.836,2042.5167,10909.562,1385.9261
521,10047.782,170.52437,10154.254,1327.6923,6156.4487,2198.6562,7459.974,1667.3779,10036.276,2440.7385,7802.3623,-56.857216,9159.973,-269.22964,8933.598,490.30313,5796.4004,2560.9243,9549.125,-318.10638,7368.809,4693.0674,5007.9893,2475.893,1445.7345,4330.7905,10738.251,3588.634,10526.371,-305.67084,5785.0176,3605.4219,8820.815,15.916873,9014.395,1638.1063,11011.92,2654.5933,8805.5,-29.710207,9940.296,1993.837,9497.368,2044.6748,10955.407,1334.5674
522,10000.3545,78.696205,10132.136,1239.6323,6131.0835,2185.267,7492.371,1646.5487,10018.706,2388.2473,7865.791,-72.15132,9101.841,-356.27884,8938.74,436.28912,5834.017,2590.7444,9582.933,-372.10925,7338.0273,4707.953,5037.121,2507.8645,1490.8682,4348.8057,10763.861,3607.9536,10554.696,-352.6936,5733.462,3568.7805,8814.372,-2.7509916,9000.899,1604.082,10998.558,2634.9028,8758.531,-53.82016,9954.106,1961.3209,9511.986,2048.3154,10995.984,1282.7349
523,9963.987,-12.80407,10111.797,1151.8181,6106.1772,2173.5508,7524.5444,1628.7262,10004.299,2336.1062,7926.867,-85.101715,9046.52,-438.55304,8946.098,384.83545,5874.352,2621.301,9619.442,-421.82715,7309.267,4723.485,5069.513,2538.0098,1537.8798,4366.815,10788.577,3626.482,10584.362,-395.68793,5683.032,3534.9622,8810.091,-20.5204,8987.338,1572.3446,10983.766,2617.9685,8710.651,-77.84538,9967.418,1933.7189,9527.978,2053.4807,11032.074,1230.9618
524,9938.14,-103.235535,10093.348,1065.0225,6082.088,2163.4102,7556.6733,1613.8107,9993.137,2284.6123,7985.6377,-95.86114,8994.2705,-516.0447,8955.743,336.19998,5916.8965,2652.3538,9658.492,-467.5583,7282.8047,4739.5195,5104.7344,2566.4248,1586.4409,4384.7,10812.58,3644.2217,10615.363,-434.7245,5634.2363,3503.9783,8808.186,-37.27913,8974.199,1543.0015,10968.092,2603.53,8662.522,-101.393425,9980.438,1910.7445,9545.55,2060.183,11064.373,1179.7339
525,9922.168,-191.91518,10076.852,979.9353,6059.114,2154.754,7588.8813,1601.6813,9985.245,2234.0464,8042.1294,-104.58109,8945.262,-588.75977,8967.676,290.57535,5961.1426,2683.679,9699.847,-509.56747,7258.839,4755.916,5142.3467,2593.1924,1636.224,4402.3584,10836.027,3661.1968,10647.6455,-469.89206,5587.5273,3475.8179,8808.783,-52.93604,8961.86,1516.1289,10951.998,2591.3516,8614.737,-124.1122,9993.349,1892.1232,9564.821,2068.4004,11093.462,1129.4863
526,9915.349,-278.22458,10062.324,897.1576,6037.501,2147.4915,7621.2544,1592.2047,9980.581,2184.6682,8096.342,-111.40839,8899.631,-656.7255,8981.844,248.10608,6006.589,2715.0771,9743.223,-548.08777,7237.497,4772.5425,5181.922,2618.394,1686.9049,4419.692,10859.049,3677.4368,10681.069,-501.2881,5543.283,3450.456,8811.946,-67.4301,8950.605,1491.7689,10935.853,2581.2212,8567.806,-145.69402,10006.278,1877.5938,9585.84,2078.0884,11119.84,1080.6062
527,9916.911,-361.61307,10049.75,817.2114,6017.433,2141.539,7653.827,1585.2373,9979.055,2136.7195,8148.268,-116.48525,8857.445,-719.9787,8998.132,208.88527,6052.7627,2746.3677,9788.298,-583.3201,7218.8433,4789.2725,5223.051,2642.0986,1738.1732,4436.625,10881.753,3692.9856,10715.461,-529.02374,5501.8164,3427.8577,8817.683,-80.717636,8940.636,1469.9364,10919.957,2572.9482,8522.165,-165.87177,10019.332,1866.9067,9608.592,2089.177,11143.917,1033.4316
528,9926.0625,-441.6053,10039.069,740.53534,5999.053,2136.8147,7686.6094,1580.6276,9980.533,2090.4155,8197.893,-119.94556,8818.749,-778.5764,9016.387,172.95947,6099.21,2777.3853,9834.723,-615.4382,7202.877,4805.998,5265.3403,2664.3743,1789.7246,4453.0884,10904.215,3707.8906,10750.609,-553.22327,5463.3706,3407.9614,8825.937,-92.77512,8932.086,1450.6184,10904.542,2566.3555,8478.181,-184.4291,10032.581,1859.8162,9633.012,2101.578,11166.022,988.2521
529,9941.984,-517.79395,10030.203,667.4908,5982.4644,2133.2393,7719.5776,1578.2178,9984.849,2045.9476,8245.188,-121.91737,8783.532,-832.5865,9036.422,140.34192,6145.522,2807.979,9882.144,-644.5946,7189.567,4822.6133,5308.4155,2685.2756,1841.2727,4469.0205,10926.502,3722.1934,10786.288,-574.0146,5428.128,3390.703,8836.625,-103.58779,8925.029,1433.7778,10889.783,2561.2883,8436.152,-201.188,10046.067,1856.0939,9658.997,2115.1921,11186.419,945.31134
530,9963.877,-589.8489,10023.056,598.3698,5967.726,2130.7358,7752.694,1577.8489,9991.811,2003.4823,8290.14,-122.52148,8751.754,-882.09235,9058.031,111.008865,6191.322,2838.0105,9930.211,-670.9201,7178.8423,4839.025,5351.9326,2704.8606,1892.5465,4484.3716,10948.639,3735.9446,10822.261,-591.5365,5396.2095,3375.9941,8849.634,-113.156715,8919.504,1419.3623,10875.807,2557.5981,8396.312,-216.01384,10059.811,1855.51,9686.408,2129.9097,11205.316,904.8065
531,9990.967,-657.50464,10017.51,533.39636,5954.873,2129.231,7785.8984,1579.3623,10001.201,1963.1616,8332.729,-121.86806,8723.357,-927.1867,9080.993,84.91246,6236.276,2867.357,9978.583,-694.53125,7170.5957,4855.1523,5395.5776,2723.1777,1943.2921,4499.101,10970.63,3749.1812,10858.294,-605.92804,5367.6885,3363.7405,8864.817,-121.4886,8915.503,1407.2974,10862.688,2555.1558,8358.848,-228.81108,10073.804,1857.847,9715.092,2145.6182,11222.879,866.89716
532,10022.506,-720.564,10013.451,472.73718,5943.905,2128.6543,7819.1133,1582.6018,10012.792,1925.0944,8372.942,-120.06349,8698.249,-967.9784,9105.076,61.98099,6280.0933,2895.9036,10026.933,-715.53357,7164.7104,4870.918,5439.0635,2740.269,1993.2756,4513.173,10992.477,3761.9434,10894.156,-617.3391,5342.5854,3353.8354,8882.013,-128.59967,8912.987,1397.5005,10850.487,2553.8367,8323.8955,-239.51791,10088.035,1862.8954,9744.87,2162.1963,11239.221,831.7016
533,10057.778,-778.8889,10010.749,416.5012,5934.803,2128.937,7852.2646,1587.4136,10026.363,1889.3715,8410.787,-117.20541,8676.327,-1004.584,9130.061,42.125626,6322.529,2923.5486,10074.964,-734.0241,7161.0537,4886.259,5482.135,2756.1782,2042.285,4526.5527,11014.151,3774.259,10929.637,-625.91583,5320.8823,3346.1628,8901.057,-134.50815,8911.928,1389.8762,10839.217,2553.5264,8291.536,-248.10863,10102.477,1870.4421,9775.564,2179.53,11254.435,799.30566
534,10096.129,-832.3996,10009.287,364.74683,5927.5303,2130.012,7885.2715,1593.6501,10041.672,1856.0542,8446.258,-113.38585,8657.472,-1037.1364,9155.729,25.244898,6363.3735,2950.2039,10122.401,-750.0921,7159.4834,4901.1167,5524.5645,2770.9434,2090.1267,4539.223,11035.618,3786.1562,10964.537,-631.8076,5302.528,3340.6003,8921.778,-139.23672,8912.256,1384.3241,10828.882,2554.1184,8261.829,-254.58485,10117.092,1880.2927,9806.99,2197.5051,11268.602,769.7605
535,10136.945,-881.0622,10008.941,317.49664,5922.0327,2131.8162,7918.0425,1601.1702,10058.502,1825.1842,8479.381,-108.691574,8641.551,-1065.7721,9181.872,11.223085,6402.4526,2975.7896,10169.006,-763.8285,7159.85,4915.4453,5566.161,2784.6033,2136.6338,4551.1685,11056.832,3797.652,10998.683,-635.1624,5287.445,3337.0269,8943.997,-142.81018,8913.902,1380.7377,10819.471,2555.5146,8234.796,-258.97055,10131.834,1892.2477,9838.96,2216.0103,11281.764,743.0911
