frame_index,ball,id_1_team_0,id_2_team_0,id_3_team_1,id_4_team_0,id_5_team_0,id_6_team_1,id_7_team_1,id_8_team_1,id_9_team_1,id_10_team_0,id_11_team_1,id_12_team_1,id_13_team_0,id_14_team_1,id_15_team_1,id_16_team_0,id_17_team_0,id_18_team_1,id_19_team_0,id_20_team_0,id_21_team_0,id_22_team_1,id_37_team_0,id_45_team_0,id_46_team_1,id_47_team_0,id_48_team_1,id_53_team_1,id_54_team_1,id_57_team_1,id_61_team_0,id_63_team_0,id_66_team_0,id_69_team_1,id_70_team_1,id_71_team_1,id_72_team_0,id_81_team_1,id_84_team_1,id_97_team_1,id_99_team_0,id_101_team_1,id_105_team_0,id_106_team_1,id_108_team_0,id_111_team_1,id_118_team_1,id_121_team_1,id_124_team_1,id_125_team_0,id_126_team_1,id_127_team_1,id_129_team_0,id_130_team_0,id_131_team_0,id_132_team_0,id_135_team_0,id_137_team_0,id_146_team_0,id_147_team_0,id_160_team_0,id_162_team_1,id_163_team_1,id_165_team_0,id_167_team_1,id_172_team_0,id_176_team_0,id_177_team_1,id_183_team_0,id_185_team_1,id_186_team_0,id_187_team_1,id_188_team_0,id_191_team_1,id_197_team_0,id_206_team_1,id_225_team_1,id_226_team_0,id_234_team_1,id_235_team_0,id_247_team_0,id_248_team_1,id_252_team_1,id_253_team_0,id_254_team_0,id_255_team_0,id_256_team_0,id_257_team_0,id_258_team_0,id_264_team_0,id_267_team_1,id_268_team_1,id_269_team_1,id_270_team_0,id_275_team_0,id_276_team_1,id_279_team_0,id_281_team_0,id_284_team_1,id_288_team_0,id_305_team_1,id_306_team_0,id_307_team_1,id_315_team_1,id_316_team_0,id_322_team_1,id_323_team_0,id_326_team_1,id_334_team_1,id_357_team_0,id_363_team_1,id_365_team_0,id_367_team_0,id_368_team_0,id_381_team_0,id_387_team_0,id_392_team_1,id_393_team_0,id_402_team_1,id_404_team_0,id_416_team_1,id_420_team_1,id_421_team_1,id_422_team_0,id_428_team_0,id_432_team_1,id_433_team_0,id_434_team_0,id_436_team_1,id_437_team_0,id_438_team_1,id_443_team_0,id_448_team_0,id_465_team_1,id_468_team_0,id_472_team_0,id_474_team_0,id_477_team_0,id_486_team_0,id_494_team_1,id_495_team_1,id_496_team_1,id_502_team_0,id_503_team_0,id_518_team_0,id_524_team_0,id_528_team_0,id_532_team_1,id_534_team_1,id_535_team_1,id_536_team_0,id_537_team_0,id_539_team_0,id_541_team_1,id_543_team_0,id_544_team_1,id_548_team_1,id_550_team_1,id_552_team_0,id_556_team_0,id_564_team_1,id_575_team_1,id_576_team_1,id_577_team_0,id_578_team_1,id_580_team_0,id_581_team_0,id_582_team_1,id_584_team_0,id_585_team_1,id_590_team_1,id_592_team_0,id_596_team_1,id_597_team_0,id_598_team_1,id_602_team_0,id_604_team_0,id_607_team_0,id_608_team_0,id_613_team_1,id_614_team_0,id_621_team_1,id_622_team_1,id_625_team_0,id_626_team_0,id_635_team_1,id_637_team_1,id_639_team_0,id_641_team_1,id_643_team_1,id_644_team_0,id_647_team_1,id_648_team_1,id_650_team_1,id_652_team_0,id_656_team_1,id_657_team_0,id_658_team_1,id_660_team_0,id_661_team_0,id_662_team_1,id_663_team_0,id_664_team_0,id_667_team_1,id_668_team_1,id_671_team_0,id_676_team_1,id_682_team_0,id_687_team_1,id_692_team_0,id_696_team_0,id_700_team_0,id_701_team_0,id_708_team_1,id_709_team_0,id_720_team_1,id_724_team_0,id_725_team_0,id_728_team_1,id_730_team_0,id_736_team_0,id_739_team_1,id_741_team_0,id_744_team_0,id_746_team_1,id_750_team_0,id_753_team_1,id_755_team_1,id_759_team_1,id_760_team_0,id_763_team_1,id_765_team_0,id_767_team_1,id_775_team_0,id_779_team_1,id_786_team_1,id_789_team_1,id_798_team_1,id_809_team_0,id_814_team_0,id_822_team_0,id_823_team_1,id_825_team_0,id_836_team_0,id_841_team_1,id_843_team_0,id_845_team_1,id_849_team_1,id_851_team_1,id_855_team_0,id_859_team_0,id_868_team_0,id_869_team_1,id_876_team_0,id_883_team_1,id_887_team_0,id_903_team_1,id_931_team_0,id_936_team_1,id_945_team_1,id_964_team_0,id_978_team_1,id_984_team_0,id_999_team_1,id_1011_team_0,id_1027_team_0,id_1028_team_0,id_1060_team_1,id_1063_team_0,id_1073_team_0,id_1074_team_1,id_1077_team_1,id_1081_team_1,id_1083_team_0,id_1086_team_1,id_1088_team_1,id_1089_team_0,id_1090_team_1,id_1093_team_1,id_1094_team_0,id_1095_team_1,id_1098_team_0,id_1099_team_1,id_1100_team_1,id_1101_team_0,id_1102_team_0,id_1103_team_0,id_1104_team_0,id_1106_team_1,id_1111_team_0,id_1116_team_0,id_1121_team_0,id_1128_team_1,id_1133_team_1,id_1135_team_1,id_1138_team_1,id_1143_team_1,id_1157_team_1,id_1174_team_1,id_1191_team_1,id_1197_team_1,id_1198_team_1,id_1207_team_1,id_1212_team_0,id_1216_team_0,id_1220_team_1,id_1230_team_1,id_1232_team_0,id_1234_team_0,id_1238_team_0,id_1243_team_1,id_1249_team_0,id_1250_team_1,id_1252_team_0,id_1263_team_0,id_1266_team_1,id_1268_team_0,id_1295_team_1,id_1296_team_0,id_1306_team_0,id_1307_team_1,id_1309_team_0,id_1310_team_0,id_1315_team_1,id_1320_team_0,id_1337_team_1,id_1339_team_0,id_1340_team_1,id_1341_team_0,id_1343_team_0,id_1344_team_1,id_1346_team_0,id_1347_team_0,id_1348_team_1,id_1349_team_0,id_1350_team_1,id_1366_team_1,id_1367_team_1,id_1368_team_0,id_1369_team_1,id_1370_team_1,id_1371_team_1,id_1372_team_1,id_1373_team_0,id_1376_team_0,id_1378_team_0,id_1379_team_0,id_1381_team_1,id_1383_team_0,id_1386_team_0,id_1389_team_0,id_1390_team_1,id_1392_team_0,id_1396_team_0,id_1398_team_1,id_1402_team_0,id_1412_team_0,id_1420_team_0,id_1425_team_0,id_1445_team_1,id_1446_team_1,id_1448_team_0,id_1452_team_1,id_1458_team_1,id_1462_team_1,id_1479_team_1,id_1480_team_1,id_1485_team_1,id_1489_team_0,id_1490_team_1,id_1494_team_0,id_1495_team_0,id_1496_team_0,id_1499_team_1,id_1502_team_0,id_1503_team_1,id_1504_team_1,id_1505_team_1,id_1506_team_1,id_1507_team_0,id_1511_team_0
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8170.94,4898.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7768.08,3094.27",,,,,"9272.42,4564.36",,,,,,,,,"10722.20,3551.54","8918.70,4846.51",,,,,"8932.53,6653.96","9822.25,5037.03",,,,,,,,,,,"10248.47,5379.60","10329.00,5155.60",,"9083.42,3120.14","11007.83,4597.35",,"10240.66,2732.87",,,"9849.54,6566.29",,,,,,,,,,"10155.30,6126.00",,,,"11130.69,3549.80",,,,,,,,"9422.09,3008.23","10896.68,6024.33",,"9502.89,7189.64","10001.22,4489.30","10496.09,3519.83","10695.14,5602.23",,"10728.92,6968.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8173.06,4911.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7770.16,3090.25",,,,,"9288.47,4570.99",,,,,,,,,"10721.80,3556.05","8932.49,4852.66",,,,,"8947.77,6664.38","9833.99,5049.46",,,,,,,,,,,"10246.82,5369.38","10368.99,5120.11",,"9084.82,3127.09","11007.67,4608.15",,"10250.90,2743.67",,,"9902.10,6578.54",,,,,,,,,,"10153.55,6129.85",,,,"11112.47,3523.09",,,,,,,,"9431.60,3004.10","10908.61,6008.10",,,"10015.41,4474.02","10493.03,3523.82","10709.23,5594.99",,"10729.04,6963.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"11023.17,3650.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8175.22,4922.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7769.53,3078.69",,,,,"9303.83,4577.99",,,,,,,,,"10729.00,3561.23","8965.85,4856.31",,,,,"8959.05,6674.09","9851.89,5060.93",,,,,,,,,,,"10245.05,5377.86",,,"9089.18,3135.02","11017.00,4619.28",,"10264.95,2744.24",,,"9897.82,6643.74",,,,,,,,,,"10155.78,6141.85",,,"10408.60,5046.68","11112.56,3528.14",,,,,,,,"9440.05,3000.84","10898.58,6033.20",,"9437.97,7207.66","10022.13,4480.44","10503.67,3528.71","10725.72,5610.41",,"10732.51,6972.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"10153.84,6852.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8168.98,4946.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7751.33,3099.33",,,,,"9311.48,4600.34",,,,,,,,,"10719.34,3548.24","8983.53,4891.85",,,,,"8960.06,6710.72",,,,,,,,,,,,"10246.14,5377.97",,,"9079.64,3140.62","11003.19,4629.52",,"10249.48,2758.44",,,"9924.66,6683.44",,,,,,,,,,"10138.12,6169.20",,,"10400.83,5041.99","11148.95,3429.76",,,,"10600.32,3384.84",,,,"9420.15,3015.79","10897.31,6032.17",,"9399.93,7235.67","10018.13,4486.53",,"10734.53,5636.20",,"10735.28,6978.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"10247.99,6663.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8176.44,4957.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7747.31,3088.12",,,,,"9316.27,4606.51",,,,,,,,,"10730.39,3541.95","9007.63,4891.68",,,,,"8966.15,6705.33",,,,,,,,,,,,"10253.75,5362.19","10458.17,5096.74",,"9088.02,3133.36","11040.57,4604.05",,"10260.95,2769.42",,,"9946.62,6706.20",,,,,,,,,,"10136.28,6174.53",,,"10438.95,5007.76","11081.11,3539.47",,,,,,,,"9437.19,2997.95","10908.46,6021.32",,,"10036.11,4477.53","10505.87,3510.37","10754.67,5630.66",,,"8910.31,7189.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"10272.23,6546.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8166.06,4985.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7744.59,3074.97",,,,,"9329.10,4597.06",,,,,,,,,"10717.00,3545.37","9042.38,4889.92",,,,,"8968.51,6707.17","9878.76,5112.96",,,,,,,,,,,"10234.68,5364.59","10475.09,5109.01",,"9088.10,3122.46","11036.31,4622.22",,"10267.35,2759.78",,,"9979.68,6732.58",,,,,,,,,,"10126.35,6185.37",,,"10457.98,4992.24","11075.70,3532.49",,,,"10653.96,3369.42",,,,"9436.60,2986.47","10910.73,6013.84",,"9339.14,7187.87","10047.24,4477.10","10507.75,3504.11","10750.19,5645.38",,"10756.03,6950.30","8917.87,7188.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8147.77,5020.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7735.55,3087.86",,,,,"9324.42,4618.01",,,,,,,,,"10709.36,3531.00","9051.18,4931.86",,,,,"8947.71,6729.48",,,,,,,,,,,,"10217.62,5353.45","10487.20,5103.89",,"9079.15,3134.87","11022.27,4628.84",,"10252.02,2772.51",,,"9987.96,6782.23",,,,,,,,,,"10118.99,6187.71",,,"10507.90,4910.36","11052.82,3527.23",,,,"10643.68,3394.63",,,,"9419.88,2997.31","10895.20,6018.38",,"9307.03,7210.57","10037.70,4486.18","10491.37,3513.71","10756.54,5648.00",,"10742.69,6950.75","8907.89,7200.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8152.25,5017.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7724.13,3086.51",,,,,"9336.25,4644.54",,,,,,,,,"10706.91,3537.59","9070.01,4949.14",,,,,"8943.61,6714.98","9886.54,5138.88",,,,,,,,,,,"10213.68,5355.70","10497.79,5111.04",,"9076.90,3124.93","11025.98,4636.23",,"10246.70,2776.71",,,"9978.58,6827.44",,,,,,,,,,"10109.86,6212.37",,,"10517.01,4908.01","11038.96,3544.98",,,,"10649.75,3389.84",,,,"9416.57,3000.52","10895.00,6019.37",,,"10044.14,4493.09","10497.38,3509.01","10749.37,5673.40",,"10741.37,6951.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8147.86,5017.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7713.57,3074.52",,,,,"9344.93,4645.07",,,,,,,,,"10705.08,3522.15","9097.15,4945.95",,,,,"8934.62,6697.63","9891.27,5144.88",,,,,,,,,,,"10207.60,5331.65","10523.47,5075.34",,"9070.11,3123.92","11029.61,4621.43",,"10246.21,2746.98",,,"9963.85,6859.71",,,,,,,,,,"10104.40,6217.17",,,"10555.73,4845.00","11160.12,3343.10",,,,"10649.86,3388.39",,,,"9418.08,2987.77","10897.83,5995.92",,"9257.95,7185.02","10048.06,4491.13","10500.76,3495.27","10744.68,5672.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8127.31,5065.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7706.15,3084.43",,,,,"9338.80,4674.94",,,,,,,,,"10703.20,3545.89","9116.84,4973.27",,,,,"8905.38,6719.61","9886.06,5175.95",,,,,,,,,,,"10193.05,5360.70","10531.20,5102.29",,"9066.44,3139.46","11037.92,4639.28",,"10244.07,2766.76",,,"9965.57,6894.79",,,,,,,,,,"10099.47,6246.70",,,"10538.06,4904.39","11063.32,3548.30",,,,"10642.14,3450.32",,,,"9424.36,2993.09","10889.38,6011.16",,,"10054.84,4516.22","10499.21,3518.17","10737.97,5704.25",,,"8904.32,7204.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"10136.17,6648.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8116.20,5092.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7691.72,3072.98",,,,,"9350.44,4669.76",,,,,,,,,"10696.51,3545.21","9122.46,4994.24",,,,,,,,,,,,,,,,,"10214.94,5347.52","10569.85,5063.37",,"9054.98,3126.23","11038.44,4637.03",,"10235.60,2752.95",,,"9942.22,6952.89",,,,,,,,,,"10125.55,6244.60",,,"10532.18,4920.22","11069.83,3537.68",,,,"10636.99,3463.63",,,,"9415.33,2993.53","10902.39,5994.29",,,"10073.38,4500.10","10499.02,3506.31","10760.41,5697.94",,,"8917.19,7203.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"11017.86,3689.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8108.74,5103.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7683.01,3082.86",,,,,"9352.89,4708.75",,,,,,,,,"10706.74,3554.49","9146.29,5020.43",,,,,,,,,,,,,,,,,"10199.26,5355.54","10610.97,5057.01",,"9050.91,3126.83","11024.54,4664.92",,"10227.19,2738.17",,,"9924.71,6982.27",,,,,,,,,,"10111.26,6282.94",,,"10511.00,5011.87","11069.19,3558.28",,,,"10664.47,3477.11",,,,"9428.23,2984.82","10891.69,6027.86",,,"10070.16,4529.10","10502.77,3513.32","10743.46,5738.92",,,"8903.34,7221.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8082.08,5144.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7667.63,3092.65",,,,,"9342.35,4739.27",,,,,,,,,"10704.73,3574.84","9145.48,5067.80",,,,,,,,,,,,,,,,,"10187.72,5368.35","10622.50,5077.85",,"9037.25,3127.73","11002.25,4699.82",,"10204.53,2753.67",,,"9916.03,7008.04",,,,,,,,,,"10107.59,6302.54",,,"10513.59,5030.10","11074.32,3608.01",,,,"10665.69,3511.64",,,,"9411.86,2999.52","10907.43,6034.10",,"9103.61,7256.96","10067.87,4545.58","10499.75,3519.88","10733.28,5761.46",,,"8899.63,7227.40","8782.65,6735.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"10444.57,5134.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8067.48,5176.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7659.37,3082.26",,,,,"9366.09,4715.75",,,,,,,,,"10715.40,3580.10","9169.65,5081.11",,,,,,,,,,,,,,,,,"10207.52,5373.93","10649.17,5077.25",,"9034.02,3122.85","11014.18,4706.22",,"10204.74,2753.18",,,,,,,,,,,,,"10103.63,6320.11",,,"10557.18,5024.22","11077.14,3652.20",,,,,,,,"9422.05,2999.29","10912.61,6043.81",,,"10070.40,4567.41","10513.32,3512.00","10736.49,5771.31",,"10754.83,6967.24","8904.66,7223.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8045.38,5178.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7649.19,3069.27",,,,,"9380.99,4720.70",,,,,,,,,"10719.89,3593.47","9171.36,5109.84",,,,,,"9913.12,5269.98",,,,,,,,,,,"10204.17,5380.79","10683.49,5065.00",,"9035.94,3110.62","11027.22,4706.69",,"10209.56,2740.35",,,,,,,,,,,,,"10086.48,6336.96",,,"10583.11,5019.41","11072.33,3702.03",,,,,,,,"9431.19,3002.08","10926.83,6037.15",,,"10061.24,4584.49","10531.15,3489.76","10741.23,5770.20",,,"8895.34,7233.90",,"9874.29,7025.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8015.10,5182.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7637.97,3056.06",,,,,"9359.88,4754.83",,,,,,,,,"10723.28,3594.61","9123.21,5214.32",,,,,,"9911.64,5286.63",,,,,,,,,,,"10198.68,5387.71","10695.99,5072.00",,"9021.58,3127.36","11001.89,4738.65",,"10184.05,2747.57",,,,,,,,,,,,,"10044.16,6331.04",,,"10594.91,5026.23","11070.18,3715.79",,,,,,,,"9424.13,3009.71","10925.89,6033.21",,"9012.58,7273.50","10041.20,4604.27","10502.57,3520.95","10704.30,5798.35",,,"8894.93,7225.87",,"9857.32,7022.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7995.78,5195.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7615.50,3068.45",,,,,"9352.28,4749.41",,,,,,,,,"10728.60,3586.67","9124.35,5216.89",,,,,,"9916.76,5289.96",,,,,,,,,,,"10191.21,5387.06","10717.39,5062.98",,"9012.18,3117.60","10992.83,4753.49",,"10168.44,2736.86",,,,,,,,,,,,,"9994.71,6344.73",,,"10612.15,5025.77","11069.75,3731.43",,,,,,,,"9418.01,3014.72","10927.52,6030.10",,"8986.49,7281.17","10035.95,4590.24","10499.41,3511.03","10698.16,5787.18",,,"8900.80,7214.91",,"9841.92,7007.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7969.41,5191.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7601.17,3042.07",,,,,"9357.66,4728.23",,,,,,,,,"10720.61,3591.51","9063.54,5288.56",,,,,,"9924.74,5300.14",,,,,,,,,,,"10177.65,5400.91","10747.32,5070.73",,"9012.04,3096.15","11042.28,4703.23",,"10161.93,2712.11",,,,,,,,,,,,,"9941.01,6362.23",,,"10614.64,5044.75","11074.73,3740.30",,,,,,,,"9415.78,3006.08","10921.44,6056.58",,,"9989.05,4624.76","10485.33,3500.85","10672.60,5792.02",,"10680.86,6964.17","8899.23,7218.11",,"9826.79,7007.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
